Cid	Smiles	Name	Formula	Term_List	TreeIds
164	C(CC(=C[N+]#N)[O-])C(C(=O)O)N	Diazooxonorleucine	C6H9N3O3	['Antimetabolites, Antineoplastic', 'Antimetabolites, Antineoplastic', 'Antibiotics, Antineoplastic']	['D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.954.248.106']
76955869	CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O.CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O	tertatolol	C32H50N2O4S2	['Anti-Arrhythmia Agents', 'Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists']	['D27.505.954.411.097', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200']
56927692	[H+].[H+].CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC.C(=CC(=O)[O-])C(=O)[O-]	tegaserod	C20H27N5O5	['Serotonin Receptor Agonists', 'Serotonin Receptor Agonists']	['D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.519.625.850.800;D27.505.696.577.850.800']
6443973	CC(C)N1C(=C(C2=CC=CC=C2C1=O)C3=CC=C(C=C3)F)C=CC4CC(CC(=O)O4)O	RP 61969	C25H24FNO4	['Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']	['D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370', 'D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370', 'D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370']
54909	CC1=NC=C2C(OCC2=C1O)C3=CC=C(C=C3)Cl.Cl	cicletanine	C14H13Cl2NO2	['Diuretics', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents']	['D27.505.696.560.500', 'D27.505.954.411.162', 'D27.505.954.411.097']
3081884	CC(C(=O)O)N.CC(=O)O.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N	Glatiramer Acetate	C25H45N5O13	['Antirheumatic Agents', 'Immunosuppressive Agents', 'Adjuvants, Immunologic']	['D27.505.954.329', 'D27.505.696.477.656', 'D27.505.696.477.067']
23673318	CC1=CC2=C(C=C1C)N(C=N2)CC=C3C4=CC=CC=C4COC5=C3C=C(C=C5)C(=O)[O-].[Na+]	KW 3635	C26H21N2NaO3	['Platelet Aggregation Inhibitors']	['D27.505.954.502.780']
54605810	CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C.Cl	Spiramycin	C43H75ClN2O14	['Coccidiostats', 'Anti-Bacterial Agents']	['D27.505.954.122.250.100.170', 'D27.505.954.122.085']
1993	CC(C[N+](C)(C)C)OC(=O)C	Methacholine Chloride	C8H18NO2+	['Muscarinic Agonists', 'Muscarinic Agonists', 'Parasympathomimetics']	['D27.505.519.625.120.140.500;D27.505.696.577.120.140.500', 'D27.505.519.625.120.140.500;D27.505.696.577.120.140.500', 'D27.505.696.663.050.675']
23667626	CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.[K+]	benzathine benzylpenicillin, procaine benzylpenicillin, drug combination	C93H111KN12O18S4	['Anti-Bacterial Agents']	['D27.505.954.122.085']
34870	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	amineptin	C22H27NO2	['Psychotropic Drugs', 'Antidepressive Agents, Tricyclic']	['D27.505.954.427.700', 'D27.505.954.427.700.122.055']
4628	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	Oxolinic Acid	C13H11NO5	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary', 'Anti-Infective Agents, Urinary']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.122.085', 'D27.505.954.122.237;D27.505.954.613.056', 'D27.505.954.122.237;D27.505.954.613.056']
6435335	CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N.C(=CC(=O)O)C(=O)O	flupirtine	C19H21FN4O6	['Analgesics', 'Analgesics']	['D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
657274	[H+].COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.[Cl-]	Prazosin	C19H22ClN5O4	['Adrenergic alpha-1 Receptor Antagonists', 'Adrenergic alpha-1 Receptor Antagonists', 'Antihypertensive Agents']	['D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.954.411.162']
16683013	C(C(C1C(C(O[Sb](=O)(O1)O[Sb]2(=O)OC(C(C(O2)C(=O)O)O)C(CO)O)C(=O)O)O)O)O	Antimony Sodium Gluconate	C12H20O17Sb2	['Schistosomicides', 'Antiprotozoal Agents']	['D27.505.954.122.250.075.100.750', 'D27.505.954.122.250.100']
129893925	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4=C(NC=N4)C(=O)O)C(=O)O)C[N+]5=CC=C(C=C5)CCS(=O)(=O)O.[Na]	cefpimizole	C28H27N6NaO10S2+	['Anti-Bacterial Agents']	['D27.505.954.122.085']
47517	C1COC(CN1)COC2=CC=CC3=C2CC=C3.Cl	indeloxazine	C14H18ClNO2	['Antidepressive Agents', 'Anticonvulsants']	['D27.505.954.427.700.122', 'D27.505.954.427.080']
19527	CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C	fenethylline	C18H23N5O2	['Central Nervous System Stimulants', 'Central Nervous System Stimulants']	['D27.505.696.282;D27.505.954.427.220', 'D27.505.696.282;D27.505.954.427.220']
54676825	CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O	6-O-palmitoylascorbic acid	C22H38O7	['Antimutagenic Agents', 'Antioxidants', 'Antioxidants', 'Antineoplastic Agents']	['D27.505.696.706.080;D27.720.799.042', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.954.248']
23695979	CC(=O)NCC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+]	Iodamide	C12H10I3N2NaO4	['Contrast Media']	['D27.505.259.500;D27.720.259']
72619	C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[N+](=O)([O-])[O-]	sanguinarine	C20H14N2O7	['Cardiotonic Agents', 'Anti-Infective Agents']	['D27.505.954.411.222;D27.720.799.080', 'D27.505.954.122']
2724126	CC1(CCCC(N1[O])(C)C)C	TEMPO	C9H18NO	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
25244760	CC1C(O1)P(=O)(O)[O-]	Fosfomycin	C3H6O4P-	['Anti-Bacterial Agents']	['D27.505.954.122.085']
4380	CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C	Clorgyline	C13H15Cl2NO	['Monoamine Oxidase Inhibitors', 'Antidepressive Agents']	['D27.505.519.389.616', 'D27.505.954.427.700.122']
5485192	C1=CN(C=CC1=C[NH+]=O)COCN2C=CC(=C[NH+]=O)C=C2	Obidoxime Chloride	C14H16N4O3+2	['Cholinesterase Reactivators', 'Cholinesterase Reactivators', 'Cholinesterase Reactivators']	['D27.505.519.405.347;D27.505.519.625.120.400;D27.505.696.577.120.400', 'D27.505.519.405.347;D27.505.519.625.120.400;D27.505.696.577.120.400', 'D27.505.519.405.347;D27.505.519.625.120.400;D27.505.696.577.120.400']
8248	C[NH2+]C(=NC)NCC1=CC=CC=C1.C[NH2+]C(=NC)NCC1=CC=CC=C1.[O-]S(=O)(=O)[O-]	Bethanidine	C20H32N6O4S	['Adrenergic Agents', 'Adrenergic Agents', 'Sympatholytics', 'Antihypertensive Agents']	['D27.505.519.625.050;D27.505.696.577.050', 'D27.505.519.625.050;D27.505.696.577.050', 'D27.505.696.663.050.850', 'D27.505.954.411.162']
129630337	C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.[Fe].[Fe].[Fe]	monoferrous acid citrate	C12H16Fe3O14	['Trace Elements']	['D27.505.696.377.605.555;G07.203.300.631.555;J02.500.631.555']
19977704	CP(=O)(CCC(C(=O)O)N)O.[NH4+]	phosphinothricin	C5H16N2O4P+	['Enzyme Inhibitors']	['D27.505.519.389']
3153	C1CC2=CC(=C(C=C2CC1N)O)O	ADTN	C10H13NO2	['Dopamine Agonists', 'Dopamine Agonists']	['D27.505.519.625.150.151;D27.505.696.577.150.151', 'D27.505.519.625.150.151;D27.505.696.577.150.151']
1054	CC1=NC=C(C(=C1O)CO)CO	Pyridoxine	C8H11NO3	['Vitamin B Complex']	['D27.505.696.377.605.600.708']
9954941	COC1=C(C=C(C=C1)CCN2CCN(CC2)CCCC3=CC=CC=C3)OC.Cl.Cl	SA 4503	C23H34Cl2N2O2	['Nootropic Agents']	['D27.505.954.427.637']
5572	C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O	Trihexyphenidyl	C20H31NO	['Muscarinic Antagonists', 'Muscarinic Antagonists', 'Antiparkinson Agents']	['D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.954.427.090.050']
54610010	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O	cynarine	C25H24O12	['Cholagogues and Choleretics']	['D27.505.954.483.508']
22338	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	Taurochenodeoxycholic Acid	C26H45NO6S	['Cholagogues and Choleretics']	['D27.505.954.483.508']
34040	CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br	Nicergoline	C24H26BrN3O3	['Nootropic Agents', 'Vasodilator Agents', 'Adrenergic alpha-Antagonists', 'Adrenergic alpha-Antagonists']	['D27.505.954.427.637', 'D27.505.954.411.918', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100']
76958620	CC(CNC(=O)C1=CN=CC=C1)NC(=O)C2=CN=CC=C2.CC(CNC(=O)C1=CN=CC=C1)NC(=O)C2=CN=CC=C2	nicaraven	C30H32N8O4	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
64120	CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C1=CC=C(C=C1)C(=O)O	caffeine, sodium benzoate drug combination	C15H16N4O4	['Analgesics, Non-Narcotic', 'Analgesics, Non-Narcotic', 'Antimutagenic Agents']	['D27.505.696.663.850.014.040;D27.505.954.427.040.100', 'D27.505.696.663.850.014.040;D27.505.954.427.040.100', 'D27.505.696.706.080;D27.720.799.042']
6245	C1=CN(C2=C1C(=NC=N2)N)C3C(C(C(O3)CO)O)O	Tubercidin	C11H14N4O4	['Antimetabolites, Antineoplastic', 'Antimetabolites, Antineoplastic', 'Antibiotics, Antineoplastic']	['D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.954.248.106']
55456	CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O	1-(2-chloroethyl)-3-(2-(dimethylaminosulfonyl)ethyl)-1-nitrosourea	C7H15ClN4O4S	['Antineoplastic Agents']	['D27.505.954.248']
43805	C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)[O-])[O-].[Pt+4]	oxaliplatin	C8H12N2O4Pt	['Antineoplastic Agents']	['D27.505.954.248']
66620431	CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl	Amprolium	C14H20ClN4+	['Coccidiostats']	['D27.505.954.122.250.100.170']
90472060	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC8=CNC=N8)N	lixisenatide	C215H347N61O65S	['Hypoglycemic Agents']	['D27.505.696.422']
91519	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O	cytidylyl adenosine	C19H25N8O11P	['Enzyme Inhibitors']	['D27.505.519.389']
46878363	CCC(CO)[NH2+]CC[NH2+]C(CC)CO.[Cl-].[Cl-]	Ethambutol	C10H26Cl2N2O2	['Antitubercular Agents']	['D27.505.954.122.085.255']
5283204	CCCCCC=CCC1C(O1)CC=CCC=CCCCC(=O)O	11,12-epoxy-5,8,14-eicosatrienoic acid	C20H32O3	['Vasodilator Agents']	['D27.505.954.411.918']
643	CC1C(NC(=O)N1)CCCCCC(=O)O	desthiobiotin	C10H18N2O3	['Immunosuppressive Agents']	['D27.505.696.477.656']
9861452	CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O	Metaproterenol	C11H19NO7S	['Adrenergic beta-2 Receptor Agonists', 'Adrenergic beta-2 Receptor Agonists', 'Tocolytic Agents', 'Tocolytic Agents', 'Sympathomimetics', 'Bronchodilator Agents', 'Bronchodilator Agents']	['D27.505.519.625.050.100.200.200;D27.505.696.577.050.100.200.200', 'D27.505.519.625.050.100.200.200;D27.505.696.577.050.100.200.200', 'D27.505.696.875.825;D27.505.954.705.825', 'D27.505.696.875.825;D27.505.954.705.825', 'D27.505.696.663.050.870', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100']
72514	C1CC(NCC1Cl)C2C(=O)NC(C(=O)N2)C3CCC(CN3)Cl.Cl.Cl	3,6-bis(5-chloro-2-piperidyl)-2,5-piperazinedione	C14H24Cl4N4O2	['Antibiotics, Antineoplastic']	['D27.505.954.248.106']
163685	CC1=NC=C(C(=C1O)CO)CO.CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O.Cl	dicyclomine, doxylamine, pyridoxine drug combination	C29H40ClN3O8	['Histamine H1 Antagonists', 'Histamine H1 Antagonists', 'Antiemetics', 'Antiemetics', 'Antiemetics']	['D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200']
4283	CCNCCCNCCCCNCCCNCC	N(1), N(12)-diethylspermine	C14H34N4	['Antineoplastic Agents']	['D27.505.954.248']
3171	C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O	Droxidopa	C9H11NO5	['Antiparkinson Agents']	['D27.505.954.427.090.050']
108137	CC1=C(N2C=CC=C(C2=N1)OCC3=CC=CC=C3)CC#N	Sch 28080	C17H15N3O	['Enzyme Inhibitors', 'Anti-Ulcer Agents']	['D27.505.519.389', 'D27.505.954.483.203']
23675786	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+]	Dicloxacillin	C19H18Cl2N3NaO6S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
3005532	COC(=O)C(CCSC)NC(=O)C1=C(C=C(C=C1)NCC(CS)N)C2=CC=CC=C2	FTI 277	C22H29N3O3S2	['Radiation-Sensitizing Agents', 'Enzyme Inhibitors']	['D27.505.954.600', 'D27.505.519.389']
68525101	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.Cl	Bisoprolol	C18H32ClNO4	['Adrenergic beta-1 Receptor Antagonists', 'Adrenergic beta-1 Receptor Antagonists', 'Sympatholytics', 'Antihypertensive Agents']	['D27.505.519.625.050.200.200.100;D27.505.696.577.050.200.200.100', 'D27.505.519.625.050.200.200.100;D27.505.696.577.050.200.200.100', 'D27.505.696.663.050.850', 'D27.505.954.411.162']
3704	C1COC(CN1)COC2=CC=CC3=C2CC=C3	indeloxazine	C14H17NO2	['Antidepressive Agents', 'Anticonvulsants']	['D27.505.954.427.700.122', 'D27.505.954.427.080']
60943	COC1=C(C=C(C=C1)S(=O)(=O)N2C(C(C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCCC5C(=O)N)OC	relcovaptan	C28H27Cl2N3O7S	['Platelet Aggregation Inhibitors', 'Hormone Antagonists']	['D27.505.954.502.780', 'D06.347;D27.505.696.399.450']
3157	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC	Doxazosin	C23H25N5O5	['Adrenergic alpha-1 Receptor Antagonists', 'Adrenergic alpha-1 Receptor Antagonists', 'Antihypertensive Agents']	['D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.954.411.162']
23665591	C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]	Clavulanic Acid	C8H8KNO5	['beta-Lactamase Inhibitors', 'beta-Lactamase Inhibitors']	['D27.505.519.389.400;D27.505.954.122.085.516', 'D27.505.519.389.400;D27.505.954.122.085.516']
9296	CS(=O)(=O)OCC(C(COS(=O)(=O)C)O)O	treosulfan	C6H14O8S2	['Antineoplastic Agents, Alkylating', 'Antineoplastic Agents, Alkylating']	['D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035', 'D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035']
3068143	CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl.Cl	Emetine	C29H42Cl2N2O4	['Protein Synthesis Inhibitors', 'Cathartics', 'Antinematodal Agents', 'Amebicides']	['D27.505.519.389.760', 'D27.505.954.483.396', 'D27.505.954.122.250.075.080', 'D27.505.954.122.250.100.055']
9832383	CC1=C(C=CC(=C1)F)C2CNCCN2C(=O)N(C)C(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F	vestipitant	C23H24F7N3O	['Neurokinin-1 Receptor Antagonists', 'Neurokinin-1 Receptor Antagonists']	['D27.505.519.625.487;D27.505.696.577.487', 'D27.505.519.625.487;D27.505.696.577.487']
155773	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C(=CC(=O)O)C(=O)O	Xamoterol	C36H54N6O14	['Adrenergic beta-1 Receptor Agonists', 'Adrenergic beta-1 Receptor Agonists']	['D27.505.519.625.050.100.200.100;D27.505.696.577.050.100.200.100', 'D27.505.519.625.050.100.200.100;D27.505.696.577.050.100.200.100']
16683012	C(C(C1C(C(O[Sb](=O)(O1)O[Sb]2(=O)OC(C(C(O2)C(=O)[O-])O)C(CO)O)C(=O)[O-])O)O)O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+]	Antimony Sodium Gluconate	C12H36Na3O26Sb2+	['Schistosomicides', 'Antiprotozoal Agents']	['D27.505.954.122.250.075.100.750', 'D27.505.954.122.250.100']
3463	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	Gemfibrozil	C15H22O3	['Hypolipidemic Agents', 'Hypolipidemic Agents']	['D27.505.519.186.071;D27.505.954.557.500', 'D27.505.519.186.071;D27.505.954.557.500']
9677	CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C	nandrolone decanoate	C28H44O3	['Anabolic Agents']	['D27.505.696.399.472.080']
115227	CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2.Cl	olprinone	C14H11ClN4O	['Cardiotonic Agents']	['D27.505.954.411.222;D27.720.799.080']
76957748	C1CC(=O)NC(=O)C1NC(=O)N(CCCl)N=O.C1CC(=O)NC(=O)C1NC(=O)N(CCCl)N=O	1-(2-chloroethyl)-3-(2,6-dioxo-3-piperidinyl)-1-nitrosourea	C16H22Cl2N8O8	['Antineoplastic Agents, Alkylating', 'Antineoplastic Agents, Alkylating']	['D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035', 'D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035']
108151	CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)NCCSSCCNC(=O)CCC(C(=O)O)N	KW 2149	C24H34N6O8S2	['Antibiotics, Antineoplastic']	['D27.505.954.248.106']
21158585	CCCCCC=C=CCC(CCCCCCCC(=O)O)OO	9-hydroperoxy-11,12-octadecadienoic acid	C18H32O4	['Lipoxygenase Inhibitors']	['D27.505.519.389.480']
3359494	C(C(C(=O)O)N)SN=O	S-nitrosocysteine	C3H6N2O3S	['Nitric Oxide Donors', 'Nitric Oxide Donors', 'Vasodilator Agents', 'Platelet Aggregation Inhibitors']	['D27.505.519.656;D27.505.954.411.590', 'D27.505.519.656;D27.505.954.411.590', 'D27.505.954.411.918', 'D27.505.954.502.780']
65770	CCCCN1CCCC1C(=O)NC2=C(C=C(C=C2C)C)C	bumecain	C18H28N2O	['Anti-Arrhythmia Agents', 'Anesthetics, Local', 'Anesthetics, Local', 'Anesthetics, Local']	['D27.505.954.411.097', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200']
16164782	[O-]P(=O)=O.[O-]P(=O)=O.[O-]P(=O)=O.[O-]P(=O)=O.[O-]P(=O)=O.[O-]P(=O)=O.[Mg+2].[Mg+2].[Mg+2]	trimetaphosphoric acid	Mg3O18P6	['Cariostatic Agents']	['D25.223;D27.505.696.706.222;D27.720.102.223;D27.720.799.113;J01.637.051.223']
4739	C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O	Pentostatin	C11H16N4O4	['Antineoplastic Agents']	['D27.505.954.248']
12200	C(C(CO[N+](=O)[O-])O)O[N+](=O)[O-]	dinitroglycerol	C3H6N2O7	['Vasodilator Agents']	['D27.505.954.411.918']
54715165	CC1=C2C(=C(C(=C1C)OP(=O)([O-])OC3=C(C(OC3=O)C(CO)O)O)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C.[K+]	potassium ascorbyl tocopheryl phosphate	C35H56KO10P	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
101601907	CC1(C(N2C(S1)C(C2=O)N=C(COC3=CC=CC=C3)[O-])C(=O)O)C.[Na+]	Penicillin V	C16H17N2NaO5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
56329	CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O.O	Cilazapril	C22H33N3O6	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	['D27.505.954.411.162', 'D27.505.519.389.745.085']
2218	CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3	Aprindine	C22H30N2	['Voltage-Gated Sodium Channel Blockers', 'Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	['D27.505.519.562.750.500;D27.505.954.411.720.500', 'D27.505.519.562.750.500;D27.505.954.411.720.500', 'D27.505.954.411.097']
50192	CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C	Pipecuronium	C35H62N4O4+2	['Nicotinic Antagonists', 'Nicotinic Antagonists', 'Neuromuscular Nondepolarizing Agents']	['D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.696.663.700.710.575']
114681	CCC1=C(C=CC(=N1)C)O	6-methyl-2-ethyl-3-hydroxypyridine	C8H11NO	['Radiation-Protective Agents', 'Psychotropic Drugs', 'Platelet Aggregation Inhibitors', 'Antioxidants', 'Antioxidants', 'Anti-Arrhythmia Agents']	['D27.505.696.706.776;D27.720.799.763', 'D27.505.954.427.700', 'D27.505.954.502.780', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.954.411.097']
3081490	CCCC12C3CCCC34CCC5C1(CCC(C2N4C5)C(C)C)C	mezerein	C22H37N	['Antineoplastic Agents, Phytogenic']	['D27.505.954.248.179']
97536	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	hexylglutathione	C16H29N3O6S	['Enzyme Inhibitors']	['D27.505.519.389']
57533	CCCN1CCOC2C1CCC3=C2C=C(C=C3)O	naxagolide	C15H21NO2	['Dopamine Agonists', 'Dopamine Agonists']	['D27.505.519.625.150.151;D27.505.696.577.150.151', 'D27.505.519.625.150.151;D27.505.696.577.150.151']
