Cid	Smiles	Name	Formula	Term_List	TreeIds
123771	C1=CN2C=NC3=C(C2=N1)N=CN3C4C(C(C(O4)COP(=O)(O)OP(=O)(O)O)O)O	1,N(6)-ethenoadenosine diphosphate	C12H15N5O10P2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
36242	CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C	procymidone	C13H11Cl2NO2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
320761	C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O	betadex	C42H70O35	['Food Additives']	['D27.720.368;G07.203.300.512;J02.500.512']
14039	CC(=O)NN	acetylhydrazine	C2H6N2O	['Carcinogens']	['D27.888.569.100']
10415276	CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mg+2]	dodecyl sulfate	C24H50MgO8S2	['Surface-Active Agents']	['D27.720.877']
37175	C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	enilconazole	C14H14Cl2N2O	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
129652210	C(=O)(C(=O)O)O.C(=O)(C(=O)O)O.C(=O)(C(=O)O)O.[Cr].[Cr]	Oxalic Acid	C6H6Cr2O12	['Reducing Agents']	['D27.720.470.410.690']
6694	CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-]	rhodamine B	C28H31ClN2O3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
87282815	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4.Cl	benzyloxycarbonyl-phenylalanylarginine-4-methylcoumaryl-7-amide	C33H37ClN6O6	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
73417217	CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O.CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O	dodecylbenzenesulfonic acid	C36H60O6S2	['Surface-Active Agents']	['D27.720.877']
83511	C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br	Eosine I Bluish	C20H4Br4Cl4O5	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
104300	C1=CC=NC(=C1)N=NC2=C(C=C(C=C2)[O-])[O-].[Na+].[Na+]	4-(2-pyridylazo)resorcinol	C11H7N3Na2O2	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
9811490	CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C(=CC4=CC(=CC(=C4C3=O)N)S(=O)(=O)O)S(=O)(=O)O)C)NN=C5C(=CC6=CC(=CC(=C6C5=O)N)S(=O)(=O)O)S(=O)(=O)O.[Na+]	Trypan Blue	C34H28N6NaO14S4+	['Coloring Agents']	['D27.720.233']
11831	C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-]	2-nitrofluorene	C13H9NO2	['Mutagens']	['D27.888.569.468']
32343	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+]	Rose Bengal	C20H2Cl4I4Na2O5	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
17869	CC(=C)C(=O)OCCN(C)C	2-(dimethylamino)ethyl methacrylate	C8H15NO2	['Reducing Agents']	['D27.720.470.410.690']
114886	CC1=C(N2C(=C(C(=O)N2C1=O)C)CCl)C	monochlorobimane	C10H11ClN2O2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
44134928	CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=C(C=CC=C4N=C=S)C(=O)O.[Cl-]	rhodamine isothiocyanate	C29H30ClN3O3S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
84998	C1CCC(CC1)N=C=NCCN2CCOCC2	1-cyclohexyl-3-(2-(4-morpholinyl)ethyl)carbodiimide	C13H23N3O	['Cross-Linking Reagents']	['D27.720.470.410.210']
23673461	[O-]Br(=O)=O.[K+]	potassium bromate	BrKO3	['Food Additives', 'Carcinogens']	['D27.720.368;G07.203.300.512;J02.500.512', 'D27.888.569.100']
16700	CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+]	dodecyl sulfate	C12H29NO4S	['Surface-Active Agents']	['D27.720.877']
4682184	CC1C(=O)NC2CC3=C(NC4=CC=CC=C34)SCC(C(=O)N5CC(CC5C(=O)N1)O)NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC(C)(CO)O)C(C)C)C(C(=O)NCCNC6=CC=C(C7=NON=C67)[N+](=O)[O-])O	7-nitrobenz-2-oxa-1,3-diazole-phallacidin	C45H57N13O15S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
11778225	CCCCCCCCCC=CC=CC=CC=CC(=O)O	parinaric acid	C18H28O2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
62344	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C	Acridine Orange	C17H19N3	['Mutagens', 'Fluorescent Dyes']	['D27.888.569.468', 'D27.720.233.348;D27.720.470.410.505.500']
65079	C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C=C4OC5=CC(=C(C=C35)CN(CC(=O)O)CC(=O)O)O)O)CN(CC(=O)O)CC(=O)O	fluorexon	C30H26N2O13	['Indicators and Reagents', 'Fluorescent Dyes']	['D27.720.470.410', 'D27.720.233.348;D27.720.470.410.505.500']
11339	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O	Dioctyl Sulfosuccinic Acid	C20H38O7S	['Surface-Active Agents']	['D27.720.877']
76963363	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC.CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	metalaxyl	C30H42N2O8	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
6115	C1=CC=C(C=C1)N	aniline	C6H7N	['Carcinogens']	['D27.888.569.100']
8606	C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl	Captan	C9H8Cl3NO2S	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
13494	C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-]	Benzoylarginine Nitroanilide	C19H22N6O4	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
5463010	C[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)N(C)C.[I-]	2-(4-(dimethylamino)styryl)-1-methylpyridinium	C16H19IN2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
9958	CC1=CC(=C(C=C1)O)O	4-methylcatechol	C7H8O2	['Carcinogens']	['D27.888.569.100']
67309	C[N+](C)(C)C1=CC=CC=C1.[Cl-]	phenyltrimethylammonium	C9H14ClN	['Indicators and Reagents']	['D27.720.470.410']
5486712	CC(C)CC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)C(C)NC(=O)C(CC2=CC=C(C=C2)O)N	enkephalin-Leu, Ala(2)-Cys(6)-	C32H44N6O8S	['Affinity Labels']	['D27.720.470.410.080']
16027	CCCC[N+](CCCC)(CCCC)CCCC.[N+](=O)([O-])[O-]	tetrabutylammonium	C16H36N2O3	['Detergents']	['D27.720.877.265;J01.516.381']
3031	C1=CC(=C(C(=C1)Cl)C#N)Cl	dichlobanil	C7H3Cl2N	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
9884975	CCCCCCCCCCCC[N+](C)(C)C.[I-]	dodecyltrimethylammonium	C15H34IN	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
15939	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	Paraquat	C12H14N2+2	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
82178	CC1=CC=C(C=C1)NC2=CC3=C(C=C2)C=C(C=C3)S(=O)(=O)O	2-(4-toluidino)-6-naphthalenesulfonic acid	C17H15NO3S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
12130	CCCN(CCC)N=O	N-nitroso(di-n-propyl)amine	C6H14N2O	['Carcinogens']	['D27.888.569.100']
7019	C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N	Aminacrine	C13H10N2	['Mutagens', 'Indicators and Reagents', 'Fluorescent Dyes']	['D27.888.569.468', 'D27.720.470.410', 'D27.720.233.348;D27.720.470.410.505.500']
23679967	C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)[O-].[Na+]	Fluorescein	C20H11NaO5	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
53486154	C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O.O	betadex	C42H72O36	['Food Additives']	['D27.720.368;G07.203.300.512;J02.500.512']
9560	CC(=CC(=O)OC)OP(=O)(OC)OC	Mevinphos	C7H13O6P	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5282392	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.O.O.[Ca+2].[Ca+2].[Ca+2]	Calcium Citrate	C12H18Ca3O18	['Food Additives']	['D27.720.368;G07.203.300.512;J02.500.512']
3692784	C1=C(C=C2C3=C1C(=O)N(C(=O)C3=CC(=C2N)S(=O)(=O)[O-])NC(=O)NN)S(=O)(=O)[O-]	lucifer yellow	C13H9N5O9S2-2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
76970423	C1C=C2C(=CC(=O)O2)C(O1)O.C1C=C2C(=CC(=O)O2)C(O1)O	Patulin	C14H12O8	['Mutagens']	['D27.888.569.468']
8273	CC1=C(C(=CC(=C1)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4)Br)O)C)Br)O	Bromcresol Purple	C21H16Br2O5S	['Indicators and Reagents']	['D27.720.470.410']
2724189	C(=S)(NN)NN	thiocarbohydrazide	CH6N4S	['Indicators and Reagents']	['D27.720.470.410']
5841742	CC1=C(C(=CC=C1)N=NC2=C(C(=C(C=C2)NN=C3C(=O)C=CC4=CC=CC=C43)C)C)C	oil red O	C26H24N4O	['Coloring Agents']	['D27.720.233']
24268	[N+](=O)([O-])[O-].[Na+]	sodium nitrate	NNaO3	['Carcinogens']	['D27.888.569.100']
5876571	CC1=CC=CC=C1N=NC2=CC(=C(C=C2)NN=C3C(=O)C=CC4=CC=CC=C43)C	Scarlet Red	C24H20N4O	['Coloring Agents']	['D27.720.233']
19080	COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)N	9-amino-6-chloro-2-methoxyacridine	C14H11ClN2O	['Intercalating Agents', 'Fluorescent Dyes']	['D27.720.470.410.360', 'D27.720.233.348;D27.720.470.410.505.500']
18960196	CCCC(=O)OF	perfluorobutyric acid	C4H7FO2	['Indicators and Reagents']	['D27.720.470.410']
42723	CC1=C2C(=C(C3=C1C=C[N+](=C3)C)C)C4=C(N2)C=CC(=C4)O	elliptinium	C18H17N2O+	['Intercalating Agents']	['D27.720.470.410.360']
98491	C1=CC(=CC=C1C(=CCl)C2=CC=C(C=C2)Cl)Cl	Dichlorodiphenyl Dichloroethylene	C14H9Cl3	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
4685	C1=CC(=CC=C1Cl)Cl	4-dichlorobenzene	C6H4Cl2	['Carcinogens', 'Insecticides']	['D27.720.031.700.491;D27.888.723.491', 'D27.888.569.100']
334288	CC(C1C(C(C(O1)C2=C3C(=C(C=C2)O)C(=CC4=C3OC(=O)C5=CC(=CC(=C54)OC)C=C)OC)O)O)O	gilvocarcin V	C27H26O9	['Intercalating Agents']	['D27.720.470.410.360']
9929799	COC(=O)C1=CC=CC=C1C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N.Cl	Rhodamine 123	C21H17ClN2O3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
129702063	CNC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O	Aspartame	C14H18N2O5	['Sweetening Agents']	['D27.720.364.609;D27.720.888;G07.203.300.512.400.700;J02.500.512.400.700']
16154396	CCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)NC(=O)C	MSH, 4-Nle-7-Phe-alpha-	C78H111N21O19	['Affinity Labels']	['D27.720.470.410.080']
7107	C1C2=CC=CC=C2OC3=CC=CC=C31	xanthan gum	C13H10O	['Food Additives']	['D27.720.368;G07.203.300.512;J02.500.512']
5282386	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl	xylometazoline	C16H25ClN2	['Nasal Decongestants']	['D27.505.954.411.793.610;D27.505.954.796.560']
13806	CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.[Cl-]	rhodamine 6G	C28H31ClN2O3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
105067	CN(C(CCCO)C1=CN=CC=C1)N=O	4-(methylnitrosoamino)-4-(3-pyridyl)-1-butanol	C10H15N3O2	['Carcinogens']	['D27.888.569.100']
74723	CCCC[N+](CCCC)(CCCC)CCCC.[O-]Cl(=O)(=O)=O	tetrabutylammonium	C16H36ClNO4	['Detergents']	['D27.720.877.265;J01.516.381']
23675755	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[K+]	Dioctyl Sulfosuccinic Acid	C20H37KO7S	['Surface-Active Agents']	['D27.720.877']
6438360	CC1=CC(=C(C=C1)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C)OCCOC2=C(C=C3C(=C2)C=C(O3)C=C4C(=O)NC(=S)N4)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C	fura red	C41H44N4O20S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
124081848	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]	Nitroprusside	C5FeN6O-2	['Indicators and Reagents']	['D27.720.470.410']
24500	O[As](=O)([O-])[O-].[Na+].[Na+]	sodium arsenate	AsHNa2O4	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
20753	C1=CC=C2C(=C1)C(=NO)C=CN2O	4-Hydroxyaminoquinoline-1-oxide	C9H8N2O2	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
24181015	C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O.[Na+]	naphthol yellow	C10H6N2NaO8S+	['Coloring Agents']	['D27.720.233']
2762553	C1CC(=O)N(C1=O)OC(=O)NC2=CC3=C(C=C2)N=CC=C3	6-aminoquinolyl-N-hydroxysuccinimidyl carbamate	C14H11N3O4	['Indicators and Reagents']	['D27.720.470.410']
169899	[O-2].[O-2].[Th+4]	Thorium Dioxide	O2Th	['Carcinogens']	['D27.888.569.100']
7479	CN(C)C1=CC=C(C=C1)C=O	4-(dimethylamino)benzaldehyde	C9H11NO	['Indicators and Reagents']	['D27.720.470.410']
5284443	CNCC(C1=CC(=CC=C1)O)O.Cl	Phenylephrine	C9H14ClNO2	['Nasal Decongestants']	['D27.505.954.411.793.610;D27.505.954.796.560']
2723800	CC1=CC2=C(C=C1N)[N+](=C3C=C(C(=CC3=N2)C)N)C4=CC=CC=C4.[Cl-]	safranine T	C20H19ClN4	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
516872	C(#N)[S-].[K+]	potassium thiocyanate	CKNS	['Coloring Agents']	['D27.720.233']
13743295	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Fe]	ferroin	C36H24FeN6	['Intercalating Agents', 'Indicators and Reagents']	['D27.720.470.410.360', 'D27.720.470.410']
129633630	C(=O)(C(=O)O)O.C(=O)(C(=O)[O-])O.[K+].[Cr]	Oxalic Acid	C4H3CrKO8	['Reducing Agents']	['D27.720.470.410.690']
6398969	CC(=NO)C(=O)C	diacetylmonoxime	C4H7NO2	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
44154249	C(=O)(C(=O)[O-])[O-].[Cr+3]	Oxalic Acid	C2CrO4+	['Reducing Agents']	['D27.720.470.410.690']
117909	C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)N4C(=O)C=CC4=O	N-(4-(2-benzimidazolyl)phenyl)maleimide	C17H11N3O2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
263045	CCCCCCCCCCCCN.CC(=O)O	dodecylamine	C14H31NO2	['Surface-Active Agents']	['D27.720.877']
20662	C1C(O1)C#N	2-cyanoethylene oxide	C3H3NO	['Carcinogens']	['D27.888.569.100']
39385	CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl	triadimefon	C14H16ClN3O2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
101513	C1=NC2=C(N1)C(=NC(=N2)N)NO	2-amino-N(6)-hydroxyadenine	C5H6N6O	['Mutagens']	['D27.888.569.468']
9281	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)[N+]3=NC(=NN3C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=CC=C5)OC)[N+]6=NC(=NN6C7=CC=C(C=C7)[N+](=O)[O-])C8=CC=CC=C8.[Cl-].[Cl-]	Nitroblue Tetrazolium	C40H30Cl2N10O6	['Indicators and Reagents']	['D27.720.470.410']
3081490	CCCC12C3CCCC34CCC5C1(CCC(C2N4C5)C(C)C)C	mezerein	C22H37N	['Carcinogens']	['D27.888.569.100']
94358	C[Si](C)(C)N=C(C(F)(F)F)O[Si](C)(C)C	N,N-bis(trimethylsilyl)-2,2,2-trifluoroacetamide	C8H18F3NOSi2	['Indicators and Reagents']	['D27.720.470.410']
122174006	C1=CC2=C(C=C1C(=O)O)C3(C4=CC(=C(C=C4OC5=CC(=C(C=C53)CCC(=O)O)O)O)CCC(=O)O)OC2=O.C1=CC2=C(C=C1C(=O)O)C(=O)OC23C4=CC(=C(C=C4OC5=CC(=C(C=C35)CCC(=O)O)O)O)CCC(=O)O	2',7'-bis(carboxyethyl)-5(6)-carboxyfluorescein	C54H40O22	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
93313	C1CC(=O)N(C1=O)OC(=O)CCSSCCC(=O)ON2C(=O)CCC2=O	dithiobis(succinimidylpropionate)	C14H16N2O8S2	['Indicators and Reagents', 'Cross-Linking Reagents']	['D27.720.470.410.210', 'D27.720.470.410']
22849337	C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)N=C2N=[N+]=[N-])O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O	8-azidoguanosine triphosphate	C10H15N8O14P3	['Affinity Labels']	['D27.720.470.410.080']
5780	C(C(C(C(C(CO)O)O)O)O)O	Sorbitol	C6H14O6	['Sweetening Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.364.609;D27.720.888;G07.203.300.512.400.700;J02.500.512.400.700']
4123009	CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=C(C=CC(=C4)N=C=S)C(=O)[O-]	tetramethylrhodamine isothiocyanate	C25H21N3O3S	['Coloring Agents', 'Fluorescent Dyes']	['D27.720.233', 'D27.720.233.348;D27.720.470.410.505.500']
91660	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)Cl	4-N,N-dimethylaminoazobenzene-4'-sulfonyl chloride	C14H14ClN3O2S	['Indicators and Reagents']	['D27.720.470.410']
422689	O[Mn](=O)(=O)=O	permanganic acid	HMnO4	['Oxidants']	['D27.720.642;D27.888.569.540']
53462	CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N	2-amino-3-methylimidazo(4,5-f)quinoline	C11H10N4	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
54602257	CCCCN1C(=O)C(=CC=CC=C2N(C3=CC=CC=C3O2)CCCS(=O)(=O)O)C(=O)N(C1=S)CCCC.[Na+]	merocyanine dye	C26H33N3NaO6S2+	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
4156	COS(=O)(=O)C	Methyl Methanesulfonate	C2H6O3S	['Mutagens']	['D27.888.569.468']
23673835	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+]	methyl orange	C14H14N3NaO3S	['Indicators and Reagents']	['D27.720.470.410']
31593	C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-]	benzonidazole	C12H12N4O3	['Mutagens']	['D27.888.569.468']
129893520	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)[N+]3=NC(=NN3C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)[N+](=O)[O-])OC)[N+]6=NC(=NN6C7=CC=C(C=C7)[N+](=O)[O-])C8=CC=C(C=C8)[N+](=O)[O-].Cl.Cl	tetranitrotetrazolium blue	C40H30Cl2N12O10+2	['Coloring Agents']	['D27.720.233']
76961213	CC(=O)NP(=O)(OC)SC.CC(=O)NP(=O)(OC)SC	acephate	C8H20N2O6P2S2	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
13528147	C1CC2=C(C3=C1C=CC=N3)N=CC=C2	1,10-phenanthroline	C12H10N2	['Intercalating Agents', 'Cross-Linking Reagents']	['D27.720.470.410.360', 'D27.720.470.410.210']
7340	CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C	o-Aminoazotoluene	C14H15N3	['Coloring Agents']	['D27.720.233']
34750	COC(=N)CCCCCCC(=N)OC	Dimethyl Suberimidate	C10H20N2O2	['Indicators and Reagents', 'Cross-Linking Reagents']	['D27.720.470.410.210', 'D27.720.470.410']
1464	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	bisbenzimide ethoxide trihydrochloride	C27H28N6O	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
62773	COP(=O)(OC)OC1=C(C2C1CC=C2)Cl	heptenophos	C9H12ClO4P	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
114890	CCCCCCCCCCCCCCCC(=O)O.CC1=CC2=C(C=C1)NC3(C2(CN(CC3)C)C)C	dicarbine	C31H54N2O2	['Teratogens']	['D27.888.569.864']
8153	CCCCCCCCCCCC[N+](C)(C)C	dodecyltrimethylammonium	C15H34N+	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
5702744	CCCCN1C(=O)C(=CC=CC=C2N(C3=CC=CC=C3O2)CCCS(=O)(=O)O)C(=O)N(C1=S)CCCC	merocyanine dye	C26H33N3O6S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
90478418	C1C(O1)C2CO2.C1C(O1)C2CO2.C1C(O1)C2CO2	erythritol anhydride	C12H18O6	['Mutagens', 'Carcinogens', 'Cross-Linking Reagents']	['D27.720.470.410.210', 'D27.888.569.468', 'D27.888.569.100']
123936	COC1=CC2=C(C=C1)[N+](=CC=C2)CCCS(=O)(=O)[O-]	6-methoxy-N-(3-sulfopropyl)quinolinium	C13H15NO4S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
4686862	C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-]	nitrophenylphosphate	C6H4NO6P-2	['Chromogenic Compounds', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233.174;D27.720.470.410.200']
107934	C[N+](C)(C)CCSS(=O)(=O)C	(2-(trimethylammonium)ethyl)methanethiosulfonate	C6H16NO2S2+	['Indicators and Reagents']	['D27.720.470.410']
24833	[O-]S(=O)(=O)[O-].[Tl+].[Tl+]	thallium sulfate	O4STl2	['Rodenticides']	['D27.720.031.700.853;D27.888.723.853']
17038	C1C=CCC2C1C(=O)N(C2=O)SC(C(Cl)Cl)(Cl)Cl	captafol	C10H9Cl4NO2S	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
6914	C1=C(C=C(C(=C1Cl)O)Cl)Cl	2,4,6-trichlorophenol	C6H3Cl3O	['Mutagens']	['D27.888.569.468']
65060	CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N	diminazene aceturate	C18H22N8O3	['Intercalating Agents']	['D27.720.470.410.360']
107902	C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O	8-oxodeoxyguanosine triphosphate	C10H16N5O14P3	['Mutagens']	['D27.888.569.468']
25162932	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.O.[Cl-]	Paraquat	C12H16ClN2O+	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
25444	CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1	Digitonin	C56H92O29	['Indicators and Reagents']	['D27.720.470.410']
4944	CC(C)OC1=CC=CC=C1OC(=O)NC	Propoxur	C11H15NO3	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
6367922	CCCCCCN1C2=CC=CC=C2OC1=CC=CC3=[N+](C4=CC=CC=C4O3)CCCCCC	3,3'-dihexyl-2,2'-oxacarbocyanine	C29H37N2O2+	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
13582	CCCCCCCCCCCC[NH3+].[Cl-]	dodecylamine	C12H28ClN	['Surface-Active Agents']	['D27.720.877']
969516	COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O	Curcumin	C21H20O6	['Coloring Agents']	['D27.720.233']
14453351	C1(=C(NC(=O)NC1=O)O)N=C2C(=O)NC(=O)NC2=O.N	Murexide	C8H8N6O6	['Indicators and Reagents']	['D27.720.470.410']
