CID	SMILES	Terms
23663412.0	CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.O.[Na+]	['Antineoplastic Agents']
115111.0	CC(C)(C)NC(=O)C(CN1CCN(CC1)C2=CC=CC=C2OC)C3=CC=CC=C3	['Serotonin Antagonists']
90658955.0	C1C(NC(=[NH+]C1O)N)C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(CCC[NH3+])[NH3+]	['Anti-Bacterial Agents', 'Protein Synthesis Inhibitors']
71413.0	CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3.Cl	['Anti-Arrhythmia Agents', 'Voltage-Gated Sodium Channel Blockers']
31200.0	CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-]	['Cholinesterase Inhibitors']
444.0	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	['Antidepressive Agents, Second-Generation', 'Dopamine Uptake Inhibitors']
5489503.0	C1=CN(C=CC1=C[NH+]=O)CN2C=CC(=C[NH+]=O)C=C2.[Br-].[Br-]	['Cholinesterase Reactivators']
38882.0	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O	['Vitamin B Complex']
470999.0	C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N	['Anti-Bacterial Agents']
91513.0	C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl	['Antipruritics', 'Histamine H1 Antagonists']
98487.0	COC1=CC=CC(=C1)C(=O)N	['Poly(ADP-ribose) Polymerase Inhibitors']
158798.0	C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.OP(=O)(O)O	['Anti-Allergic Agents', 'Histamine H1 Antagonists']
32413.0	CCOC(=O)C1(CC[NH2+]CC1)C2=CC=CC=C2.[Cl-]	['Cholinesterase Inhibitors']
127150.0	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O	['Adrenergic Uptake Inhibitors', 'Antidepressive Agents']
190648.0	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC	['Vasodilator Agents']
108062.0	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O	['Anti-Infective Agents']
15606394.0	CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O	['Radiation-Sensitizing Agents']
56841564.0	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N.Cl	['Anti-Ulcer Agents', 'Histamine H2 Antagonists']
201587.0	C1=CC(=C(C=C1N)C(=O)O)O.Cl	['Anti-Inflammatory Agents, Non-Steroidal']
9787.0	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O	['Analgesics, Non-Narcotic', 'Oxytocics', 'Serotonin Receptor Agonists', 'Vasoconstrictor Agents']
3603.0	C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=C(C=C3)F)O	['Muscarinic Antagonists', 'Parasympatholytics']
25163036.0	CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)[O-])C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)[O-])C)C)C)C.[Na+]	['Anti-Ulcer Agents']
16132.0	CCC1=NC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)CC	['Anti-Infective Agents']
196122.0	CCOC1C(C(C(O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O	['Anti-Inflammatory Agents, Non-Steroidal']
5073094.0	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O	['Anti-Bacterial Agents']
66245.0	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.Cl	['Adrenergic beta-Antagonists', 'Anti-Arrhythmia Agents', 'Sympatholytics']
36119.0	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O	['Anti-Bacterial Agents', 'Protein Synthesis Inhibitors']
3885.0	CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C	['Anti-Infective Agents', 'Radiation-Sensitizing Agents', 'Reverse Transcriptase Inhibitors']
3084049.0	CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)NC(=O)C)O)O.[Na+]	['Adjuvants, Immunologic']
151115.0	CCC1(C2=C(COC1=O)C(=O)N3CC4=C5C(CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O	['Topoisomerase I Inhibitors']
1240.0	CCCN(CCC1=CC=CC=C1)C2CCC3=C(C2)C=CC=C3O	['Dopamine Agonists']
119163.0	COCCNC(=O)CN1C=NC(=N1)[N+](=O)[O-]	['Radiation-Sensitizing Agents']
56927704.0	[H+].[H+].COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.[O-]S(=O)(=O)[O-]	['Analgesics, Non-Narcotic', 'Antimalarials', 'Muscle Relaxants, Central']
6437831.0	CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.CC(C(C1=CC=CC=C1)O)NC.Cl.Cl	['Expectorants', 'Histamine H1 Antagonists']
176170.0	C1=C(C(=CC(=C1O)O)O)CCN.Br	['Adrenergic Agents', 'Sympatholytics']
65709.0	CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC	['Calcium Channel Blockers', 'Excitatory Amino Acid Antagonists']
6918251.0	C1COCC2=C1N=CC3=NC(=C4C=CON4)N=C23	['Antineoplastic Agents']
24848114.0	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC.C(=O)(O)[O-].[Na+]	['Proton Pump Inhibitors']
68736.0	C1CNC(CC1CP(=O)(O)O)C(=O)O	['Excitatory Amino Acid Antagonists']
32874.0	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl	['Antibiotics, Antineoplastic', 'Topoisomerase II Inhibitors']
66644.0	C1=CC=C(C(=C1)C(=O)NO)O	['Antifungal Agents', 'Antiprotozoal Agents', 'Trypanocidal Agents']
91827783.0	[H+].C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O.[Cl-]	['Antiparkinson Agents', 'Muscarinic Antagonists', 'Parasympatholytics']
4542.0	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34	['Contraceptives, Oral, Synthetic']
54602257.0	CCCCN1C(=O)C(=CC=CC=C2N(C3=CC=CC=C3O2)CCCS(=O)(=O)O)C(=O)N(C1=S)CCCC.[Na+]	['Antiviral Agents', 'Photosensitizing Agents', 'Radiation-Sensitizing Agents']
23223059.0	CC1=C(N=C2C=CC(=CC2=C1C(=O)O)F)C3=CC=C(C=C3)C4=CC=CC=C4F.[Na+]	['Antineoplastic Agents', 'Enzyme Inhibitors', 'Immunosuppressive Agents']
11545.0	C[N+](C)(C)CC(=O)O.[Cl-]	['Gastrointestinal Agents']
6450501.0	C1=CC=C(C=C1)C(=CCCCCC(=O)O)C2=CC=NC=C2	['Enzyme Inhibitors', 'Fibrinolytic Agents']
18099.0	COC1=C(C(=CC(=C1)C=O)Br)O	['Anticonvulsants', 'Antimutagenic Agents', 'Antioxidants']
517313.0	CC[NH+](CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=[NH+]C=C2)Cl)O.O.O.[Cl-].[Cl-]	['Antimalarials']
3082221.0	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC.Cl	['Antipsychotic Agents', 'Dopamine Antagonists']
2756.0	CC1=C(N=CN1)CSCCNC(=NC)NC#N	['Anti-Ulcer Agents', 'Cytochrome P-450 CYP1A2 Inhibitors', 'Histamine H2 Antagonists']
16760658.0	C1=CC=C(C(=C1)C(=O)[O-])O.[Na+]	['Anti-Inflammatory Agents, Non-Steroidal', 'Cyclooxygenase Inhibitors']
76957990.0	CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.CCNC(C)CC1=CC(=CC=C1)C(F)(F)F	['Serotonin Uptake Inhibitors']
123769.0	[H+].[H+].C(C[N-]C(C[S-])C(=O)[O-])NC(C[S-])C(=O)[O-].O=[Tc+3]	['Radiopharmaceuticals']
163751.0	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl	['Calcium Channel Blockers', 'Protein Kinase Inhibitors', 'Vasodilator Agents']
10170.0	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC	['Anti-Arrhythmia Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Antihypertensive Agents', 'Calcium Channel Blockers']
76969899.0	CC(C)N(CCC(CCN1CCCCC1)(C2=CC=CC=C2Cl)C(=O)N)C(=O)C.CC(C)N(CCC(CCN1CCCCC1)(C2=CC=CC=C2Cl)C(=O)N)C(=O)C	['Anti-Arrhythmia Agents']
23681740.0	CCCCCCCCC(=O)[O-].[K+]	['Antifungal Agents']
5311398.0	CCC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)OC(=O)C)N5CCCCC5)C)C)[N+]6(CCCCC6)CC=C.[Br-]	['Neuromuscular Nondepolarizing Agents']
73415750.0	C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Tc+4]	['Chelating Agents', 'Radiopharmaceuticals']
3367.0	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F	['Antineoplastic Agents']
13804.0	C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	['Nootropic Agents']
9578474.0	CC(=NN=C(N)N)C=NN=C(N)N.O.O.Cl.Cl	['Antineoplastic Agents', 'Enzyme Inhibitors']
8566.0	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O	['Contrast Media']
23663413.0	CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)[O-])O)O.[Na+]	['Antihypertensive Agents']
218421.0	CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5O)[N+]6(CCCCC6)C)C	['Neuromuscular Nondepolarizing Agents']
23615599.0	CNC(=NC)NCC1=CC=CC=C1.OS(=O)(=O)O	['Adrenergic Agents', 'Antihypertensive Agents', 'Sympatholytics']
123851.0	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)[O-])[O-])[O-].[Fe+3]	['Contrast Media', 'Iron Chelating Agents']
115056.0	CC1(C2CC(C(O1)(C(C2)O)C)O)C	['Cholagogues and Choleretics']
159247.0	C=CCN.C1C(O1)CCl.Cl	['Chelating Agents']
153991.0	CCCCN(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(=O)CN(CC4=CC=CC=C4)CC(=O)O	['Angiotensin II Type 1 Receptor Blockers']
1770675.0	C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)NC2=S)O)O)O	['Adjuvants, Immunologic']
56841675.0	CCOCCP(CCOCC)CCP(CCOCC)CCOCC.CCOCCP(CCOCC)CCP(CCOCC)CCOCC.O=[Tc]=O	['Radiopharmaceuticals']
71926.0	COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2.COS(=O)(=O)[O-]	['Monoamine Oxidase Inhibitors', 'Sympathomimetics']
5496.0	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N	['Anti-Bacterial Agents']
52507.0	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.O.O.OS(=O)(=O)O	['Adjuvants, Anesthesia', 'Anti-Arrhythmia Agents', 'Bronchodilator Agents', 'Muscarinic Antagonists', 'Mydriatics', 'Parasympatholytics']
4125253.0	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O	['Anticoagulants']
149351.0	CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O	['Platelet Aggregation Inhibitors', 'Urological Agents', 'Vasodilator Agents']
3121.0	CCCC(CCC)C(=O)O	['Anticonvulsants', 'Enzyme Inhibitors']
443945.0	CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C.Cl	['Antidepressive Agents, Tricyclic']
19379147.0	C1CCC2=C(C1)C=CC=C2NC3=NCCN3.O.Cl	['Sympathomimetics']
46783854.0	C(CC(O)(P(=O)(O)[O-])P(=O)([O-])[O-])CN.[Na+].[Na+].[Na+]	['Bone Density Conservation Agents']
115141.0	CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4.Cl	['Antidepressive Agents', 'Antineoplastic Agents', 'Monoamine Oxidase Inhibitors']
5073.0	CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	['Antipsychotic Agents', 'Dopamine Antagonists', 'Serotonin Antagonists']
40839.0	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O	['Antineoplastic Agents, Phytogenic', 'Tubulin Modulators']
71587120.0	CC(C)CC(C(=O)NCC(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CC3=CN=CN3)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C4CCC(=O)N4.Cl.Cl	['Neurotransmitter Agents']
8288.0	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-]	['Cholinesterase Inhibitors', 'Parasympathomimetics']
4910.0	CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC	['Enzyme Inhibitors']
23716079.0	C1=CC=C2C(=C1)C(=O)C=C(C2=O)[O-].[Na+]	['Antifungal Agents', 'Enzyme Inhibitors']
155773.0	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C(=CC(=O)O)C(=O)O	['Adrenergic beta-1 Receptor Agonists']
2240.0	CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C	['Anti-Infective Agents']
55182.0	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl	['Anti-Allergic Agents', 'Histamine H1 Antagonists, Non-Sedating']
9237.0	C1CN2CCN1CC2	['Radiation-Protective Agents']
15232.0	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2	['Anti-Bacterial Agents']
6098.0	CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	['Anti-Bacterial Agents']
65502.0	CC1CCCC(N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C	['Anti-Arrhythmia Agents']
25137867.0	[H+].[H+].CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)[O-])C(=O)[O-]	['Antiparkinson Agents', 'Dopamine Agonists', 'Serotonin Receptor Agonists']
153921.0	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]	['Contrast Media']
114777.0	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=O)C(=C4C(=C3)C(=CC(=C4O)O)C5C(CC6=C(C=C(C=C6O5)O)O)O)O)O	['Antioxidants', 'Chelating Agents']
23679064.0	C1C2C(C(C(O2)N3C4=C(C(=O)N=C(N4)N)N=C3SC5=CC=C(C=C5)Cl)O)OP(=O)(O1)[O-].[Na+]	['Platelet Aggregation Inhibitors']
71820.0	CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2.[Br-]	['Muscarinic Antagonists', 'Parasympatholytics', 'Urological Agents']
76957594.0	CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O.CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O.CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O.CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O	['Hypoglycemic Agents']
107873.0	CCCCCCCCC1CCCC1CCCCCCC	['Vasoconstrictor Agents']
3363.0	C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O	['Antimetabolites, Antineoplastic']
92027803.0	NP(=O)(O)O.[Na+]	['Enzyme Inhibitors']
9803932.0	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I.Cl	['Enzyme Inhibitors']
5311399.0	CCC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)OC(=O)C)N5CCCCC5)C)C)[N+]6(CCCCC6)CC=C	['Neuromuscular Nondepolarizing Agents']
68595.0	CC1CC(C(OC1C2CC(C(O2)C3(CCC(O3)C4(CCC5(O4)CC(C(C(O5)C(C)C6C(C(C(C(O6)(CC(=O)O)O)C)OC)OC)C)O)C)C)OC7CC(C(C(O7)C)OC)OC)(C)O)C.N	['Anti-Bacterial Agents']
2881.0	C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]	['Anti-Asthmatic Agents']
5310960.0	CCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC	['Purinergic P1 Receptor Antagonists']
5359272.0	CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O	['Analgesics, Opioid', 'Narcotics']
54445.0	C1CN2CC(C(C(C2C1O)O)O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Enzyme Inhibitors', 'Glycoside Hydrolase Inhibitors', 'Immunosuppressive Agents']
13769.0	CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C	['Antineoplastic Agents, Hormonal']
444008.0	CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O	['Anabolic Agents', 'Androgen Antagonists', 'Antihypertensive Agents', 'Antineoplastic Agents, Hormonal']
2733491.0	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C.CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C.OS(=O)(=O)O	['Cysteine Proteinase Inhibitors']
5002.0	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	['Antipsychotic Agents']
5231.0	CC(=O)NC(C(=O)O)C(C)(C)SN=O	['Enzyme Inhibitors', 'Nitric Oxide Donors', 'Vasodilator Agents']
92199.0	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)O)O)O)O	['Enzyme Inhibitors']
129937.0	CC1(C(N2C(S1)C(C2=O)OS(=O)(=O)C(F)(F)F)C(=O)O)C	['beta-Lactamase Inhibitors']
10077129.0	CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C.OS(=O)(=O)O	['Platelet Aggregation Inhibitors']
23666409.0	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)[O-])O)O)O.[Na+]	['Vitamin B Complex']
178077.0	CC(C)CC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC(C)C)NC3=CC=CC(=C3)C(=O)C4=CN(C5=CC=CC=C54)CCCC(=O)O	['5-alpha Reductase Inhibitors']
33478.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C	['Anti-Bacterial Agents']
10393.0	C1=CC(=CC=C1CCO)O	['Anti-Arrhythmia Agents', 'Antioxidants']
4564402.0	COC1=CC=C(C=C1)CCCOC2=C(C=CC(=C2)CCN3C=CN=C3)OC	['Calcium Channel Blockers', 'Platelet Aggregation Inhibitors']
71222.0	CN(CCCN1CC2=CC(=C(C=C2C1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC	['Anti-Arrhythmia Agents', 'Calcium Channel Blockers', 'Cardiovascular Agents', 'Parasympatholytics']
28467.0	C1=CC=C2C(=C1)N(C(=C([N+]2=O)CO)CO)[O-]	['Anti-Infective Agents']
5359226.0	CN1C=CC=CC1=C[NH+]=O.[Cl-]	['Antidotes', 'Cholinesterase Reactivators']
37368.0	CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl	['Anti-Anxiety Agents', 'GABA Modulators', 'Hypnotics and Sedatives']
12928470.0	C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3.Br	['Dopamine Agonists']
66377.0	CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	['Antiviral Agents']
3290.0	CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31	['Histamine Antagonists', 'Muscarinic Antagonists']
11976942.0	COC1=C(C=C2C3=C(C4=CC5=C(C=C4C3)OCO5)N=CC2=C1)OC.Cl	['Topoisomerase I Inhibitors']
23672566.0	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+]	['Anti-Bacterial Agents']
119171.0	CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5	['Antihypertensive Agents', 'Calcium Channel Blockers', 'Diuretics']
23705.0	CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Br-]	['Anti-Infective Agents, Local', 'Disinfectants']
1645.0	C1=CC(=CC(=C1)N)C(=O)N	['Neuroprotective Agents', 'Poly(ADP-ribose) Polymerase Inhibitors', 'Radiation-Sensitizing Agents']
6114.0	CC(C[N+](C)(C)C)OC(=O)C.[Cl-]	['Muscarinic Agonists', 'Parasympathomimetics']
91430.0	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O	['Adrenergic alpha-Antagonists', 'Antihypertensive Agents']
39212.0	CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNCC(C(C(C(CO)O)O)O)O	['Anti-Inflammatory Agents, Non-Steroidal']
3826.0	C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Cyclooxygenase Inhibitors']
6917970.0	COC1=C(C=C2C3CC4=C(CN3CCC2=C1)C(=C(C=C4)O)OC)O	['Antipsychotic Agents', 'Calcium Channel Blockers', 'Dopamine Agonists', 'Dopamine Antagonists']
3081884.0	CC(C(=O)O)N.CC(=O)O.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N	['Adjuvants, Immunologic', 'Antirheumatic Agents', 'Immunosuppressive Agents']
5011.0	C1CN(CCN1)C2=NC3=CC=CC=C3C=C2	['Antidepressive Agents, Second-Generation', 'Oxytocics', 'Serotonin Receptor Agonists']
281.0	[C-]#[O+]	['Antimetabolites']
104934.0	CC12CC=C3C(C1CCC2C(=O)CN4CCN(CC4)C5=NC(=NC(=C5)N6CCCC6)N7CCCC7)CCC8=CC(=O)C=CC83C	['Antioxidants', 'Immunosuppressive Agents', 'Neuroprotective Agents', 'Radiation-Protective Agents']
5282407.0	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl	['Anticonvulsants', 'Calcium Channel Blockers', 'Histamine H1 Antagonists', 'Vasodilator Agents']
20835986.0	C1=CC(=C(C=C1Cl)Cl)CCC(CC(CS(=O)(=O)O)O)O	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
2758.0	CC1(C2CCC(O1)(CC2)C)C	['Anti-Infective Agents']
1456.0	C1=CC=C2C(=C1)N=CC3=NOC(=O)N23	['Enzyme Inhibitors']
16051971.0	CCC(CO)NCCNC(CC)CO.Cl	['Antitubercular Agents']
5489012.0	CC(C(C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC.Cl	['Adrenergic beta-Agonists', 'Cardiotonic Agents', 'Vasodilator Agents']
3038484.0	C1CN(CCC1OCC(=O)O)C(=O)C(CC2=CC=C(C=C2)O)NC(=O)C3=CC=C(C=C3)C(=N)N	['Anticoagulants', 'Platelet Aggregation Inhibitors']
10093628.0	C1CC2=CC=CC=C2C(=O)C1CNCCC3=CC(=C(C=C3)O)I	['Adrenergic alpha-Antagonists']
91667714.0	CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F.CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F.CS(=O)(=O)O.CS(=O)(=O)O	['Adrenergic beta-Antagonists']
1583.0	C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)OC3=C(C=C(C=C3)C(=O)O)[N+](=O)[O-]	['Phosphodiesterase Inhibitors', 'Protease Inhibitors']
