Cid	Smiles	Name	Formula	Terms	TreeIds
46878490	C[NH+]1C2CCC1C(C(C2)O)C(=O)OC	ecgonine methyl ester	C10H18NO3+	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
517273	O.O=[Al]O[Al]=O.O=[Si]=O	bentoquatam	Al2H2O6Si	['Dermatologic Agents']	['D27.505.954.444']
73415750	C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Tc+4]	Technetium Tc 99m Pentetate	C14H18N3NaO10Tc	['Sequestering Agents', 'Radiopharmaceuticals']	['D27.505.519.871', 'D27.505.519.914', 'D27.505.259.843']
73417303	CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-].CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-]	Ornidazole	C14H20Cl2N6O6	['Radiation-Sensitizing Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.600']
5281098	CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32.Cl	naftifine	C21H22ClN	['Anti-Infective Agents']	['D27.505.954.122']
2727	CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl	Chlorpropamide	C10H13ClN2O3S	['Hypoglycemic Agents']	['D27.505.696.422']
23668825	CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)[O-])Cl)Cl.[Na+]	Ethacrynic Acid	C13H11Cl2NaO4	['Enzyme Inhibitors', 'Natriuretic Agents']	['D27.505.696.560', 'D27.505.519.389']
152946	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	moxifloxacin	C21H24FN3O4	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389', 'D27.505.954.248']
5362032	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O	Enalapril	C20H28N2O5	['Cardiovascular Agents', 'Enzyme Inhibitors']	['D27.505.954.411', 'D27.505.519.389']
16640802	C1CCC(CC1)(C2=CC=CS2)N3CCCCC3.Cl	tenocyclidine	C15H24ClNS	['Protective Agents', 'Central Nervous System Agents']	['D27.505.696.706', 'D27.505.954.427']
19402	C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O	chlorophacinone	C23H15ClO3	['Hematologic Agents']	['D27.505.954.502']
4496	CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3	nimetazepam	C16H13N3O3	['Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.277']
5726	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]	Zidovudine	C10H13N5O4	['Enzyme Inhibitors', 'Antimetabolites', 'Anti-Infective Agents']	['D27.505.519.186', 'D27.505.954.122', 'D27.505.519.389']
9551858	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl	Cetirizine	C21H26Cl2N2O3	['Neurotransmitter Agents', 'Anti-Allergic Agents']	['D27.505.954.016', 'D27.505.519.625', 'D27.505.696.577']
107970	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N	Fingolimod Hydrochloride	C19H33NO2	['Immunologic Factors']	['D27.505.696.477']
656511	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C	Mezlocillin	C21H25N5O8S2	['Anti-Infective Agents']	['D27.505.954.122']
126497	C(C(CON)F)N	3-(aminooxy)-2-fluoropropanamine	C3H9FN2O	['Enzyme Inhibitors']	['D27.505.519.389']
122073	CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC	AE0047	C41H42N4O6	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
10648	C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl	tetrahydrozoline	C13H17ClN2	['Peripheral Nervous System Agents']	['D27.505.696.663']
2162	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN	Amlodipine	C20H25ClN2O5	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
6918366	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NC(=O)N(N3)P(=O)([O-])[O-])C4=CC=C(C=C4)F.C[NH2+]CC(C(C(C(CO)O)O)O)O.C[NH2+]CC(C(C(C(CO)O)O)O)O	fosaprepitant	C37H56F7N6O16P	['Peripheral Nervous System Agents', 'Gastrointestinal Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.954.483']
119070	C1=CC(=C(N=C1)C(=O)O)S	3-mercaptopicolinic acid	C6H5NO2S	['Enzyme Inhibitors']	['D27.505.519.389']
173612	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.O.Cl.Cl	Meclizine	C25H31Cl3N2O	['Anti-Allergic Agents', 'Peripheral Nervous System Agents', 'Gastrointestinal Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.696.577', 'D27.505.954.483', 'D27.505.954.016', 'D27.505.696.663', 'D27.505.954.427', 'D27.505.519.625']
16315	C=CCSSSCC=C	diallyl trisulfide	C6H10S3	['Protective Agents', 'Hematologic Agents', 'Lipid Regulating Agents', 'Anti-Infective Agents', 'Antimetabolites', 'Antioxidants']	['D27.505.696.706', 'D27.505.519.186', 'D27.505.954.557', 'D27.505.954.502', 'D27.505.519.217', 'D27.505.954.122']
122335	CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C	efaproxiral	C20H23NO4	['Radiation-Sensitizing Agents']	['D27.505.954.600']
44145735	CC(C)CCCC(C)C1CC(C2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C)O	cholest-8-ene-3,15-diol	C27H46O2	['Enzyme Inhibitors', 'Lipid Regulating Agents', 'Antimetabolites']	['D27.505.519.186', 'D27.505.954.557', 'D27.505.519.389']
6442491	CCCCC(C)C(=O)OC1C(C(OC2(C1O)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5OC)C)C(=O)O3)O)C)C)C)C	milbemycin	C39H58O10	['Anti-Infective Agents']	['D27.505.954.122']
91767	CC1=CC=CC=C1C2=CCN(CC2)C	1-methyl-4-(2'-methylphenyl)-1,2,3,6-tetrahydropyridine	C13H17N	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
7074810	CC12CCC(=O)C=C1CCC3C2=CCC4(C3CCC4(C(=O)CO)O)C	Anecortave	C21H28O4	['Growth Substances', 'Antineoplastic Agents']	['D27.505.696.377', 'D27.505.954.248']
3012	CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=CC=C4)C5=CC=C(C=C5)F)CC3	R 59022	C27H26FN3OS	['Enzyme Inhibitors']	['D27.505.519.389']
45073	C(CSCC(C(=O)O)[NH3+])[NH3+].[Cl-].[Cl-]	S-2-aminoethyl cysteine	C5H14Cl2N2O2S	['Enzyme Inhibitors']	['D27.505.519.389']
24868263	CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)[O-])O2)O)O	Epoprostenol	C20H31O5-	['Cardiovascular Agents', 'Hematologic Agents']	['D27.505.954.411', 'D27.505.954.502']
5251503	CNC(=S)NCO	Noxythiolin	C3H8N2OS	['Anti-Infective Agents']	['D27.505.954.122']
105105	CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)NCC.Cl	quinagolide	C18H30ClN3O3S	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
1585	C1=CC=C(C=C1)NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O	2-phenylaminoadenosine	C16H18N6O4	['Cardiovascular Agents']	['D27.505.954.411']
6438382	CN(C)CCONC(=CC=C1C=CC(=O)C=C1)C2=CC=CC=C2F.CN(C)CCONC(=CC=C1C=CC(=O)C=C1)C2=CC=CC=C2F.C(=CC(=O)O)C(=O)O	SR 46349B	C42H46F2N4O8	['Cardiovascular Agents', 'Hematologic Agents', 'Fibrin Modulating Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.519.421', 'D27.505.696.577', 'D27.505.954.411', 'D27.505.954.502']
5464072	CN1C=CC=CC1=C[NH+]=O.CS(=O)(=O)[O-]	pralidoxime	C8H12N2O4S	['Protective Agents', 'Enzyme Reactivators', 'Neurotransmitter Agents']	['D27.505.696.706', 'D27.505.519.625', 'D27.505.519.405', 'D27.505.696.577']
11289	COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC	Chlorotrianisene	C23H21ClO3	['Antineoplastic Agents']	['D27.505.954.248']
76966321	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O.CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O	Bunolol	C34H50N2O6	['Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577']
5501	CCOC(=O)NNC1=NN=CC2=CC=CC=C21	Todralazine	C11H12N4O2	['Cardiovascular Agents']	['D27.505.954.411']
3925	CC[N+](CC)(CC)CC(=O)NC1=C(C=CC=C1C)C	QX-314	C16H27N2O+	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
72285	C1C2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5C(C(C(=O)O3)CC(=O)O)C(C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O	chebulagic acid	C41H30O27	['Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389', 'D27.505.954.248']
202320	O.O.O.O.O.O.O.O.O.O.[O-][Se](=O)(=O)[O-].[Na+].[Na+]	Selenic Acid	H20Na2O14Se	['Protective Agents', 'Growth Substances', 'Antioxidants']	['D27.505.519.217', 'D27.505.696.377', 'D27.505.696.706']
62853	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	Sildenafil Citrate	C28H38N6O11S	['Cardiovascular Agents', 'Urological Agents']	['D27.505.954.411', 'D27.505.954.944']
108187	CC(CC1=CNC2=CC=CC=C21)(C(=O)NCC(C3=CC=CC=C3)NC(=O)CCC(=O)O)NC(=O)OC4C5CC6CC(C5)CC4C6	PD 134308	C35H42N4O6	['Central Nervous System Depressants', 'Hormones, Hormone Substitutes, and Hormone Antagonists', 'Antineoplastic Agents', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.399', 'D27.505.696.277', 'D27.505.954.248']
2737135	C1=CC=C(C=C1)[I+]C2=CC=CC=C2.F[As-](F)(F)(F)(F)F	diphenyliodonium	C12H10AsF6I	['Anti-Infective Agents']	['D27.505.954.122']
10141	C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O	naphthazarin	C10H6O4	['Antineoplastic Agents']	['D27.505.954.248']
9907157	CCN1CCC(=CC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)S1(=O)=O	((E)-(5)-(3,5-di-tert-butyl-4-hydroxybenzylidene)- 2-ethyl-1,2-isothiazolidine-1,1-dioxide)	C20H31NO3S	['Enzyme Inhibitors']	['D27.505.519.389']
20054871	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)CC5CC5	cimetropium	C21H28NO4+	['Peripheral Nervous System Agents']	['D27.505.696.663']
54671203	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	Doxycycline	C22H24N2O8	['Anti-Infective Agents']	['D27.505.954.122']
24205	CC1=C(C(=O)C(=C(C1=O)C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O)C	tocopherylquinone	C29H50O3	['Cardiovascular Agents', 'Protective Agents', 'Hematologic Agents', 'Antioxidants']	['D27.505.519.217', 'D27.505.954.411', 'D27.505.954.502', 'D27.505.696.706']
76958253	COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC.COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC	pantoprazole	C32H30F4N6O8S2	['Enzyme Inhibitors', 'Gastrointestinal Agents']	['D27.505.519.389', 'D27.505.954.483']
9794626	[O-2].[Ag+].[Ag+]	disilver oxide	Ag2O	['Anti-Infective Agents']	['D27.505.954.122']
6136	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl	thonzylamine	C16H23ClN4O	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
26618	CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N	Xipamide	C15H15ClN2O4S	['Cardiovascular Agents', 'Natriuretic Agents']	['D27.505.696.560', 'D27.505.954.411']
6025	C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C3=CC=CC=C3	triphenylethylene	C20H16	['Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.696.399']
10198541	C1CCC(CC1)CCC=CCCC2=CN=CN2	4-(6-cyclohexylhex-3-enyl)imidazole	C15H24N2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
3306	CCNCC(C1=CC(=CC=C1)O)O	Etilefrine	C10H15NO2	['Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.411', 'D27.505.696.577']
442005	CC(C)CC(=O)OC1C(C(C(OC1OC2CC(C3CCC45CC(CCC4C3(C2)C)C(=C)C5O)C(=O)O)CO)OS(=O)(=O)O)OS(=O)(=O)O	Atractyloside	C30H46O16S2	['Enzyme Inhibitors']	['D27.505.519.389']
6439471	CC(C)C1=NC(=C(N1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)F	GR 92549	C25H26F2N2O4	['Enzyme Inhibitors', 'Lipid Regulating Agents', 'Antimetabolites']	['D27.505.519.186', 'D27.505.954.557', 'D27.505.519.389']
84105	CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2.Cl	oxethazaine	C28H42ClN3O3	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
4030	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3	Mebendazole	C16H13N3O3	['Mitosis Modulators', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.593']
71349	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N	lanreotide	C54H69N11O10S2	['Antineoplastic Agents']	['D27.505.954.248']
71433	C(CNCCNCCN)N.Cl.Cl	Trientine	C6H20Cl2N4	['Sequestering Agents']	['D27.505.519.914']
5484731	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC6C(C(C(C(O6)C(=O)O)O)O)O)OC3C(C=C4)O	morphine-3-glucuronide	C23H27NO9	['Central Nervous System Stimulants', 'Central Nervous System Agents']	['D27.505.696.282', 'D27.505.954.427']
6918023	CC1OC2(CN3CCC2CC3)CS1.O.Cl	cevimeline	C10H20ClNO2S	['Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577']
5511	CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2	Tolperisone	C16H23NO	['Muscle Relaxants, Central', 'Peripheral Nervous System Agents', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.510']
190809	CC1=C(C(C(=C(N1)C)C(=O)OC(=O)C2=C(NC(=C(C2C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC)C)C)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC	CGS 27830	C32H30N4O11	['Endothelin Receptor Antagonists']	['D27.505.519.364']
3637	C1=CC=C2C(=C1)C=NN=C2NN	Hydralazine	C8H8N4	['Cardiovascular Agents']	['D27.505.954.411']
2151	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N	Ampyrone	C11H13N3O	['Anti-Inflammatory Agents', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.954.329']
441965	C1=CC=C2C(=C1)C3=C(C(=O)C4=CC=CC=C4O3)C(=O)O2	frutinone A	C16H8O4	['Enzyme Inhibitors', 'Cytochrome P-450 Enzyme Inhibitors']	['D27.505.519.389', 'D27.505.389.500']
57473071	C[NH+]1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.C[NH+]1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.[O-]S(=O)(=O)[O-]	Atropine	C34H48N2O10S	['Respiratory System Agents', 'Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.696.577', 'D27.505.954.796', 'D27.505.696.663', 'D27.505.954.427', 'D27.505.519.625', 'D27.505.954.411']
2361	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43	beta-Naphthoflavone	C19H12O2	['Enzyme Inhibitors']	['D27.505.519.389']
33703	C=COC=C.C1=CC(=O)OC1=O	Pyran Copolymer	C8H8O4	['Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.248']
9805809	CC(C1=CC=CC=C1)NC(=O)C(C)(CC2=CNC3=CC=CC=C32)NC(=O)OCC4=CC5=CC=CC=C5O4	PD 154075	C30H29N3O4	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
3857	C(C(C(=O)O)N)P(=O)(O)O	2-amino-3-phosphonopropionic acid	C3H8NO5P	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
41049	CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O	Meptazinol	C15H23NO	['Peripheral Nervous System Agents', 'Central Nervous System Agents', 'Central Nervous System Depressants', 'Narcotic Antagonists']	['D27.505.696.663', 'D27.505.696.543', 'D27.505.954.427', 'D27.505.696.277']
81695	C1=NC2=C(N1)C(=NC(=N2)N)N.OS(=O)(=O)O	2,6-diaminopurine	C5H8N6O4S	['Enzyme Inhibitors']	['D27.505.519.389']
382513	CCC1(CC(C2=C(C1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7C(=CC(=O)C(O7)C)N)O)N(C)C)O	aclacinomycins	C42H52N2O15	['Antineoplastic Agents', 'Immunologic Factors']	['D27.505.696.477', 'D27.505.954.248']
25203640	C(C(=O)[O-])NCP(=O)(O)[O-]	glyphosate	C3H6NO5P-2	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
201148	C1=CC=NC(=C1)CCN.Cl.Cl	2-(2-aminoethyl)pyridine	C7H12Cl2N2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
24195177	C1=CC(=CC=C1C2=C3C=CC(=C(C4=CC=C(N4)C(=C5C=CC(=N5)C(=C6C=CC2=N6)C7=CC=C(C=C7)S(=O)(=O)O)C8=CC=C(C=C8)S(=O)(=O)O)C9=CC=C(C=C9)S(=O)(=O)O)N3)S(=O)(=O)O.N	tetraphenylporphine sulfonate	C44H33N5O12S4	['Contrast Media', 'Radiation-Sensitizing Agents', 'Anti-Infective Agents']	['D27.505.259.500', 'D27.505.954.122', 'D27.505.954.600']
25382	CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C	melitracene	C21H25N	['Central Nervous System Agents']	['D27.505.954.427']
23674512	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)[O-])C(=O)O)C(C)O.[Na+]	ertapenem	C22H24N3NaO7S	['Anti-Infective Agents']	['D27.505.954.122']
16132236	CCC(C)C(C(=O)NC(CC1C=NC=N1)C(=O)C(C2CCCCC2)OC(=O)C(CC(=O)O)N)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)O)N	protein kinase inhibitor M (6-24)	C97H153N31O29	['Enzyme Inhibitors']	['D27.505.519.389']
1734	C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C	4-diphenylacetoxy-1,1-dimethylpiperidinium	C21H26NO2+	['Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577']
4083	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)[O-])C	methampicillin	C17H18N3O4S-	['Anti-Infective Agents']	['D27.505.954.122']
11078	CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl	Propoxycaine	C16H27ClN2O3	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
60490	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O	zileuton	C11H12N2O2S	['Anti-Inflammatory Agents', 'Enzyme Inhibitors', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.519.389', 'D27.505.954.329']
44724350	CC1=C(C(=CC=C1)C)OCC(C)[NH3+].[Cl-]	Mexiletine	C11H18ClNO	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
44462	CN(C)C(C1CCCCC1O)C2=CC(=CC=C2)O.Cl	ciramadol	C15H24ClNO2	['Peripheral Nervous System Agents', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427']
155746	CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C.Cl	mesulergine	C18H27ClN4O2S	['Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577']
6336690	C(=O)(O)[O-].[OH-].[OH-].[OH-].[O-2].[Na+].[Mg+2].[Al+3].[Si]	alginate, aluminium hydroxide, magnesium trisilicate, sodium bicarbonate drug combination	CH4AlMgNaO7Si	['Gastrointestinal Agents', 'Antacids']	['D27.505.519.170', 'D27.505.954.483']
25201573	C1=C(NC=N1)CC[NH3+]	Histamine	C5H10N3+	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
5281067	CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O	Brompheniramine	C20H23BrN2O4	['Neurotransmitter Agents', 'Anti-Allergic Agents']	['D27.505.954.016', 'D27.505.519.625', 'D27.505.696.577']
3115	CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC=O	stallimycin	C22H27N9O4	['Anti-Infective Agents']	['D27.505.954.122']
2722	C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1	chloroxine	C9H5Cl2NO	['Anti-Infective Agents']	['D27.505.954.122']
6918010	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O	lanreotide	C56H73N11O12S2	['Antineoplastic Agents']	['D27.505.954.248']
101922868	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)N=C(CN4C=C(C(=O)C(=C4)Cl)Cl)[O-])SC2)C(=O)O.[Na+]	cefazedone	C18H14Cl2N5NaO5S3	['Anti-Infective Agents']	['D27.505.954.122']
2277	CCN1CCC2=C(CC1)OC(=N2)N	azepexole	C9H15N3O	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
19429219	CCN1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4C5(C6OC)O)OC)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C.Br	allapinin	C32H45BrN2O8	['Respiratory System Agents', 'Cardiovascular Agents', 'Peripheral Nervous System Agents']	['D27.505.954.796', 'D27.505.696.663', 'D27.505.954.411']
4630	C1CCN(C1)CC#CCN2CCCC2=O	Oxotremorine	C12H18N2O	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
18471829	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na+]	betamethasone sodium phosphate	C22H30FNaO8P+	['Respiratory System Agents', 'Peripheral Nervous System Agents', 'Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.954.796', 'D27.505.696.663', 'D27.505.696.399']
129893925	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4=C(NC=N4)C(=O)O)C(=O)O)C[N+]5=CC=C(C=C5)CCS(=O)(=O)O.[Na]	cefpimizole	C28H27N6NaO10S2+	['Anti-Infective Agents']	['D27.505.954.122']
60751	C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O	temoporfin	C44H32N4O4	['Radiation-Sensitizing Agents', 'Dermatologic Agents', 'Antineoplastic Agents']	['D27.505.954.600', 'D27.505.954.444', 'D27.505.954.248']
23663991	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].O.[Na+]	ibandronic acid	C9H24NNaO8P2	['Bone Density Conservation Agents']	['D27.505.696.242']
16218910	CCC1(C(=O)NC(=O)NC1=O)CCC(C)C.[Na]	Amobarbital	C11H18N2NaO3	['Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.277']
