CID	SMILES	Name	Formula	Terms	TreeIds
1225	C=CCN1CCC2=C(C(=C(C=C2C(C1)C3=CC=CC=C3)O)O)Cl	SK and F 82958	C19H20ClNO2	['Dopamine Agonists']	['D27.505.519.625.150.151', 'D27.505.696.577.150.151']
1226	C1CC(C(NC1)C(=O)O)C(=O)O	2,3-piperidinedicarboxylic acid	C7H11NO4	['Excitatory Amino Acid Antagonists', 'Anticonvulsants']	['D27.505.519.625.190.300', 'D27.505.696.577.190.300', 'D27.505.954.427.080']
1228	C1CN(CC(N1)C(=O)O)CCCP(=O)(O)O	3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid	C8H17N2O5P	['Excitatory Amino Acid Antagonists', 'Anticonvulsants']	['D27.505.519.625.190.300', 'D27.505.696.577.190.300', 'D27.505.954.427.080']
1229	CC(CC1=CC(=C(C=C1OC)I)OC)N	4-iodo-2,5-dimethoxyphenylisopropylamine	C11H16INO2	['Serotonin Receptor Agonists', 'Hallucinogens']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800', 'D27.505.696.388', 'D27.505.954.427.700.372']
1232	C1CN(C(=O)C1N)O	1-hydroxy-3-amino-2-pyrrolidone	C4H8N2O2	['Excitatory Amino Acid Antagonists', 'Excitatory Amino Acid Agonists']	['D27.505.519.625.190.300', 'D27.505.696.577.190.300', 'D27.505.519.625.190.200', 'D27.505.696.577.190.200']
1233	C1=C(ONC1=O)C(C(=O)O)N	Ibotenic Acid	C5H6N2O4	['Excitatory Amino Acid Agonists']	['D27.505.519.625.190.200', 'D27.505.696.577.190.200']
1234	CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC	Gallopamil	C28H40N2O5	['Calcium Channel Blockers']	['D27.505.519.562.249', 'D27.505.954.411.192']
1235	CC1C2CC3=C(C1(CCN2CC=C)C)C=C(C=C3)O	SK and F 10047	C17H23NO	['Antipsychotic Agents']	['D27.505.696.277.950.040', 'D27.505.954.427.210.950.040', 'D27.505.954.427.700.872.331']
1236	CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC	niguldipine	C36H39N3O6	['Calcium Channel Blockers', 'Antineoplastic Agents', 'Antihypertensive Agents']	['D27.505.519.562.249', 'D27.505.954.411.192', 'D27.505.954.248', 'D27.505.954.411.162']
1240	CCCN(CCC1=CC=CC=C1)C2CCC3=C(C2)C=CC=C3O	2-(N-phenethyl-N-propyl)amino-5-hydroxytetralin	C21H27NO	['Dopamine Agonists']	['D27.505.519.625.150.151', 'D27.505.696.577.150.151']
1242	C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3	2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine	C16H17NO2	['Dopamine Agonists']	['D27.505.519.625.150.151', 'D27.505.696.577.150.151']
1243	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br	1H-3-benzazepin-7-ol, 8-bromo-2,3,4,5-tetrahydro-3-methyl-5-phenyl-	C17H18BrNO	['Dopamine Antagonists', 'Adenylyl Cyclase Inhibitors']	['D27.505.519.625.150.175', 'D27.505.696.577.150.175', 'D27.505.519.389.108']
1253	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	huperzine A	C15H18N2O	['Neuroprotective Agents', 'Cholinesterase Inhibitors']	['D27.505.696.706.548', 'D27.505.954.427.575', 'D27.505.519.389.275', 'D27.505.519.625.120.300', 'D27.505.696.577.120.300']
1254	CC1CCC(C(C1)O)C(C)C	Menthol	C10H20O	['Antipruritics']	['D27.505.954.444.075']
1271	C1C(C1C(=O)O)C(C(=O)O)N	(alpha-carboxycyclopropyl)glycine	C6H9NO4	['Excitatory Amino Acid Agonists']	['D27.505.519.625.190.200', 'D27.505.696.577.190.200']
1297	C1=CC(=C(C=C1C(C(=O)O)N)O)C(=O)O	4-carboxy-3-hydroxyphenylglycine	C9H9NO5	['Neuroprotective Agents']	['D27.505.696.706.548', 'D27.505.954.427.575']
1302	CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	Naproxen	C14H14O3	['Cyclooxygenase Inhibitors', 'Gout Suppressants', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.519.389.310', 'D27.505.696.663.850.014.040.500.500', 'D27.505.954.158.030.500', 'D27.505.954.329.030.500', 'D27.505.954.329.337', 'D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
1310	C1CC(CC1C(=O)O)(C(=O)O)N	1-amino-1,3-dicarboxycyclopentane	C7H11NO4	['Neuroprotective Agents']	['D27.505.696.706.548', 'D27.505.954.427.575']
1316	C[N+]1(CCN(CC1)C2=CC=CC=C2)C	Dimethylphenylpiperazinium Iodide	C12H19N2+	['Nicotinic Agonists', 'Ganglionic Stimulants']	['D27.505.519.625.120.140.700', 'D27.505.696.577.120.140.700', 'D27.505.696.663.050.400']
1318	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1	1,10-phenanthroline	C12H8N2	['Protease Inhibitors', 'Iron Chelating Agents', 'Intercalating Agents', 'Cross-Linking Reagents', 'Cholinesterase Inhibitors', 'Chelating Agents']	['D27.505.519.389.745', 'D27.505.519.914.500.410', 'D27.720.832.500.410', 'D27.720.470.410.360', 'D27.720.470.410.210', 'D27.505.519.389.275', 'D27.505.519.625.120.300', 'D27.505.696.577.120.300', 'D27.505.519.914.500', 'D27.720.832.500']
1322	CNNC	1,2-Dimethylhydrazine	C2H8N2	['Mutagens', 'Carcinogens', 'Alkylating Agents']	['D27.888.569.468', 'D27.888.569.100', 'D27.505.519.124', 'D27.888.569.035']
1329	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3	1,3-dipropyl-8-cyclopentylxanthine	C16H24N4O2	['Adenosine A1 Receptor Antagonists']	['D27.505.519.625.725.400.100.100', 'D27.505.696.577.725.400.100.100']
1330	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)S(=O)(=O)O	1,3-dipropyl-8-(4-sulfophenyl)xanthine	C17H20N4O5S	['Purinergic P1 Receptor Antagonists']	['D27.505.519.625.725.400.100', 'D27.505.696.577.725.400.100']
1340	C1=CC2=C(C=CNC2=O)C(=C1)O	1,5-dihydroxyisoquinoline	C9H7NO2	['Poly(ADP-ribose) Polymerase Inhibitors']	['D27.505.519.389.739', 'D27.505.954.248.692']
1345	CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl	PK 11195	C21H21ClN2O	['Antineoplastic Agents']	['D27.505.954.248']
1352	CC1CN(CCN1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3	1-(5-isoquinolinylsulfonyl)-3-methylpiperazine	C14H17N3O2S	['Protein Kinase Inhibitors']	['D27.505.519.389.755']
1354	C1=CC(=CC(=C1)Cl)N=C(N)N=C(N)N	1-(3-chlorophenyl)biguanide	C8H10ClN5	['Serotonin Receptor Agonists']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800']
1355	C1CN(CCN1)C2=CC(=CC=C2)Cl	1-(3-chlorophenyl)piperazine	C10H13ClN2	['Serotonin Receptor Agonists']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800']
1383	CNCCCN(C)N(N=O)O	3-(2-hydroxy-1-methyl-2-nitrosohydrazino)-N-methyl-1-propanamine	C5H14N4O2	['Nitric Oxide Donors']	['D27.505.519.656', 'D27.505.954.411.590']
1388	CN1CCC(=CC1)C2=CC=CC=C2	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	C12H15N	['Dopamine Agents', 'Neurotoxins']	['D27.505.519.625.150', 'D27.505.696.577.150', 'D27.888.569.504']
1392	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC	edelfosine	C27H58NO6P	['Phosphodiesterase Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.735', 'D27.505.954.248']
1405	C#CCN(CC1=CC2=C(C=C1)NC(=NC2=O)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	CB 3717	C24H23N5O6	['Folic Acid Antagonists', 'Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.350', 'D27.505.519.389', 'D27.505.954.248']
1415	CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)OO	12-HPETE	C20H32O4	['Vasoconstrictor Agents', 'Platelet Aggregation Inhibitors']	['D27.505.954.411.793', 'D27.505.954.502.780']
1431	CCCCCC1C(O1)CC=CCC=CCC=CCCCC(=O)O	14,15-epoxy-5,8,11-eicosatrienoic acid	C20H32O3	['Vasodilator Agents']	['D27.505.954.411.918']
1433	CC(=NCC1=CC(=CC=C1)CN)N	N-(3-(aminomethyl)benzyl)acetamidine	C10H15N3	['Enzyme Inhibitors']	['D27.505.519.389']
1440	CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO	15-hydroperoxy-5,8,11,13-eicosatetraenoic acid	C20H32O4	['Lipoxygenase Inhibitors', 'Vasoconstrictor Agents']	['D27.505.519.389.480', 'D27.505.954.411.793']
1456	C1=CC=C2C(=C1)N=CC3=NOC(=O)N23	1H-(1,2,4)oxadiazolo(4,3-a)quinoxalin-1-one	C9H5N3O2	['Enzyme Inhibitors']	['D27.505.519.389']
1464	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	bisbenzimide ethoxide trihydrochloride	C27H28N6O	['Radiation-Sensitizing Agents', 'Radiation-Protective Agents', 'Fluorescent Dyes']	['D27.505.954.600', 'D27.505.696.706.776', 'D27.720.799.763', 'D27.720.233.348', 'D27.720.470.410.505.500']
1474	C1=CC=NC(=C1)C2=CC=CC=N2	2,2'-Dipyridyl	C10H8N2	['Indicators and Reagents', 'Chelating Agents']	['D27.720.470.410', 'D27.505.519.914.500', 'D27.720.832.500']
1480	C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O	2,4,5-Trichlorophenoxyacetic Acid	C8H5Cl3O3	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
1486	C1=CC(=C(C=C1Cl)Cl)OCC(=O)O	2,4-Dichlorophenoxyacetic Acid	C8H6Cl2O3	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
1493	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	2,4-Dinitrophenol	C6H4N2O5	['Uncoupling Agents', 'Coloring Agents']	['D27.505.519.389.936', 'D27.720.233']
1530	CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N	2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	C13H12N4	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
1539	C1C2=CC=CC=C2C3=C1C=C(C=C3)N	2-aminofluorene	C13H11N	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
1564	C1=CC(=CC=C1C(CN)(CS(=O)(=O)O)O)Cl	2-hydroxysaclofen	C9H12ClNO4S	['GABA-B Receptor Antagonists']	['D27.505.519.625.240.300.750', 'D27.505.696.577.240.300.750']
1570	C1=CC(=S)N(C=C1)O	pyrithione	C5H5NOS	['Antifungal Agents']	['D27.505.954.122.136']
1583	C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)OC3=C(C=C(C=C3)C(=O)O)[N+](=O)[O-]	2-nitro-4-carboxyphenyl-N,N-diphenylcarbamate	C20H14N2O6	['Protease Inhibitors', 'Phosphodiesterase Inhibitors']	['D27.505.519.389.745', 'D27.505.519.389.735']
1585	C1=CC=C(C=C1)NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O	2-phenylaminoadenosine	C16H18N6O4	['Vasodilator Agents']	['D27.505.954.411.918']
1606	C(CN(CCN)N(N=O)O)N	2,2'-(hydroxynitrosohydrazono)bis-ethanamine	C4H13N5O2	['Nitric Oxide Donors']	['D27.505.519.656', 'D27.505.954.411.590']
1609	C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl	3,4-dichloroisocoumarin	C9H4Cl2O2	['Serine Proteinase Inhibitors']	['D27.505.519.389.745.800']
1613	C1=CC=C2C(=C1)C(=NN(C2=O)CC3=NC4=C(S3)C=CC(=C4)C(F)(F)F)CC(=O)O	zopolrestat	C19H12F3N3O3S	['Hypoglycemic Agents', 'Enzyme Inhibitors']	['D27.505.696.422', 'D27.505.519.389']
1614	CC(CC1=CC2=C(C=C1)OCO2)N	3,4-Methylenedioxyamphetamine	C10H13NO2	['Adrenergic Uptake Inhibitors', 'Serotonin Agents', 'Hallucinogens']	['D27.505.519.562.437.050', 'D27.505.519.625.050.601', 'D27.505.519.625.600.050', 'D27.505.696.577.050.601', 'D27.505.696.577.600.050', 'D27.505.519.625.850', 'D27.505.696.577.850', 'D27.505.696.388', 'D27.505.954.427.700.372']
1615	CC(CC1=CC2=C(C=C1)OCO2)NC	N-Methyl-3,4-methylenedioxyamphetamine	C11H15NO2	['Adrenergic Uptake Inhibitors', 'Serotonin Agents', 'Hallucinogens']	['D27.505.519.562.437.050', 'D27.505.519.625.050.601', 'D27.505.519.625.600.050', 'D27.505.696.577.050.601', 'D27.505.696.577.600.050', 'D27.505.519.625.850', 'D27.505.696.577.850', 'D27.505.696.388', 'D27.505.954.427.700.372']
1639	C1=NNC(=N1)N	Amitrole	C2H4N4	['Enzyme Inhibitors']	['D27.505.519.389']
1641	C1=CC(=CC=C1C(CN)CP(=O)(O)O)Cl	phaclofen	C9H13ClNO3P	['GABA Antagonists']	['D27.505.519.625.240.300', 'D27.505.696.577.240.300']
1645	C1=CC(=CC(=C1)N)C(=O)N	3-aminobenzamide	C7H8N2O	['Neuroprotective Agents', 'Radiation-Sensitizing Agents', 'Poly(ADP-ribose) Polymerase Inhibitors']	['D27.505.696.706.548', 'D27.505.954.427.575', 'D27.505.954.600', 'D27.505.519.389.739', 'D27.505.954.248.692']
1646	C(CN)CS(=O)(=O)O	tramiprosate	C3H9NO3S	['GABA Agonists', 'Anticonvulsants']	['D27.505.519.625.240.200', 'D27.505.696.577.240.200', 'D27.505.954.427.080']
1662	CC(CC(=O)O)(CC(=O)O)O	Meglutol	C6H10O5	['Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Enzyme Inhibitors', 'Hypolipidemic Agents', 'Anticholesteremic Agents']	['D27.505.519.186.071.202.370', 'D27.505.519.389.370', 'D27.505.954.557.500.202.370', 'D27.505.519.389', 'D27.505.519.186.071', 'D27.505.954.557.500', 'D27.505.519.186.071.202', 'D27.505.954.557.500.202']
1663	C1=CC(=CC(=C1)O)CNN	3-hydroxybenzylhydrazine	C7H10N2O	['Aromatic Amino Acid Decarboxylase Inhibitors', 'Enzyme Inhibitors']	['D27.505.519.389.124', 'D27.505.954.427.090.050.249', 'D27.505.519.389']
1676	CCCN1C2=C(C(=O)NC1=O)NC=N2	enprofylline	C8H10N4O2	['Adenosine A2 Receptor Antagonists', 'Anti-Asthmatic Agents', 'Bronchodilator Agents']	['D27.505.519.625.725.400.100.200', 'D27.505.696.577.725.400.100.200', 'D27.505.954.796.050', 'D27.505.696.663.050.110', 'D27.505.954.796.050.100']
1678	C(C[N+](=O)[O-])C(=O)O	3-nitropropionic acid	C3H5NO4	['Convulsants', 'Antihypertensive Agents']	['D27.505.696.282.224', 'D27.505.954.427.220.224', 'D27.505.954.411.162']
1683	CN1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl	bemesetron	C15H17Cl2NO2	['Serotonin Antagonists']	['D27.505.519.625.850.850', 'D27.505.696.577.850.850']
1684	CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F	pleconaril	C18H18F3N3O3	['Antiviral Agents']	['D27.505.954.122.388']
1688	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=C(C=C3)Cl	4'-chlorodiazepam	C16H12Cl2N2O	['Convulsants', 'Hypolipidemic Agents']	['D27.505.696.282.224', 'D27.505.954.427.220.224', 'D27.505.519.186.071', 'D27.505.954.557.500']
1701	C1=CC(=CC=C1CCN)S(=O)(=O)F	4-(2-aminoethyl)benzenesulfonylfluoride	C8H10FNO2S	['Serine Proteinase Inhibitors', 'Trypsin Inhibitors']	['D27.505.519.389.745.800', 'D27.505.519.389.745.800.900']
1720	C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N	4-amino-1,8-naphthalimide	C12H8N2O2	['Poly(ADP-ribose) Polymerase Inhibitors']	['D27.505.519.389.739', 'D27.505.954.248.692']
1725	C1=CC(=CC=C1C(=N)N)N	4-aminobenzamidine	C7H9N3	['Serine Proteinase Inhibitors', 'Trypsin Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.745.800', 'D27.505.519.389.745.800.900', 'D27.505.954.248']
1727	C1=CN=CC=C1N	4-Aminopyridine	C5H6N2	['Potassium Channel Blockers']	['D27.505.519.562.500', 'D27.505.954.411.645']
1730	C1=CC(=CC=C1C(=O)O)[Hg]Cl	p-Chloromercuribenzoic Acid	C7H5ClHgO2	['Sulfhydryl Reagents']	['D27.720.470.410.700']
1732	CC1=C(C=CC(=C1)O)Cl	chlorocresol	C7H7ClO	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
1734	C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C	4-diphenylacetoxy-1,1-dimethylpiperidinium	C21H26NO2+	['Muscarinic Antagonists', 'Parasympatholytics']	['D27.505.519.625.120.200.500', 'D27.505.696.577.120.200.500', 'D27.505.696.663.050.650']
1773	C1C(CNC2=C1C(=O)N=C(N2)N)CCC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	lometrexol	C21H25N5O6	['Folic Acid Antagonists', 'Antimetabolites, Antineoplastic']	['D27.505.519.389.350', 'D27.505.519.186.144', 'D27.505.954.248.144', 'D27.888.569.042.030']
1775	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3	Phenytoin	C15H12N2O2	['Cytochrome P-450 CYP1A2 Inducers', 'Voltage-Gated Sodium Channel Blockers', 'Anticonvulsants']	['D27.505.389.249.120', 'D27.505.519.349.120', 'D27.505.519.562.750.500', 'D27.505.954.411.720.500', 'D27.505.954.427.080']
1779	C1=C(C=C2C(=C1Cl)C(=O)C=C(N2)C(=O)O)Cl	5,7-dichlorokynurenic acid	C10H5Cl2NO3	['Excitatory Amino Acid Antagonists']	['D27.505.519.625.190.300', 'D27.505.696.577.190.300']
1794	C1CCCN(CC1)C2=NC(=C(N=C2Cl)C(=O)N=C(N)N)N	5-(N,N-hexamethylene)amiloride	C12H18ClN7O	['Antineoplastic Agents']	['D27.505.954.248']
1795	CCN(C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N)C(C)C	ethylisopropylamiloride	C11H18ClN7O	['Epithelial Sodium Channel Blockers', 'Acid Sensing Ion Channel Blockers', 'Neuroprotective Agents', 'Anti-Arrhythmia Agents']	['D27.505.519.562.750.374', 'D27.505.696.560.500.726.100', 'D27.505.519.562.750.100', 'D27.505.696.706.548', 'D27.505.954.427.575', 'D27.505.954.411.097']
1809	C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN	5-carboxamidotryptamine	C11H13N3O	['Serotonin Receptor Agonists']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800']
1824	CCCCCC(CCCC(=O)[O-])O	5-hydroxydecanoic acid	C10H19O3-	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
1825	CCCCCC(CCCC(=O)O)O	5-hydroxydecanoic acid	C10H20O3	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
1864	CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O	6-hydroxymelatonin	C13H16N2O3	['Cardiotonic Agents']	['D27.505.954.411.222', 'D27.720.799.080']
1868	COC1=CC2=C(C=C1)NC3=C2CCNC3	6-methoxytryptoline	C12H14N2O	['Anticonvulsants']	['D27.505.954.427.080']
1871	C1=CC2=C(C=CC(=O)O2)C=C1N=O	6-nitroso-1,2-benzopyrone	C9H5NO3	['Poly(ADP-ribose) Polymerase Inhibitors']	['D27.505.519.389.739', 'D27.505.954.248.692']
1884	C1=CC2=C(C=C1Cl)NC(=CC2=O)C(=O)O	7-chlorokynurenic acid	C10H6ClNO3	['Neuroprotective Agents', 'Excitatory Amino Acid Antagonists']	['D27.505.696.706.548', 'D27.505.954.427.575', 'D27.505.519.625.190.300', 'D27.505.696.577.190.300']
1892	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO	etofylline	C9H12N4O3	['Bronchodilator Agents']	['D27.505.696.663.050.110', 'D27.505.954.796.050.100']
1893	C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2	7-nitroindazole	C7H5N3O2	['Neuroprotective Agents', 'Anti-Anxiety Agents', 'Enzyme Inhibitors', 'Anticonvulsants', 'Analgesics']	['D27.505.696.706.548', 'D27.505.954.427.575', 'D27.505.696.277.950.015', 'D27.505.954.427.210.950.015', 'D27.505.954.427.700.872.015', 'D27.505.519.389', 'D27.505.954.427.080', 'D27.505.696.663.850.014', 'D27.505.954.427.040']
1901	CCCCCC=CCC=CCC1C(O1)CC=CCCCC(=O)O	8,9-epoxyeicosatrienoic acid	C20H32O3	['Vasodilator Agents']	['D27.505.954.411.918']
1908	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=C(C=C3)S(=O)(=O)O	8-(4-sulfophenyl)theophylline	C13H12N4O5S	['Purinergic P1 Receptor Antagonists']	['D27.505.519.625.725.400.100', 'D27.505.696.577.725.400.100']
1917	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3	8-cyclopentyl-1,3-dimethylxanthine	C12H16N4O2	['Purinergic P1 Receptor Antagonists']	['D27.505.519.625.725.400.100', 'D27.505.696.577.725.400.100']
1930	CCCCCCCCC=CCCCCCCCC(=O)N	oleylamide	C18H35NO	['Hypnotics and Sedatives', 'Food Additives']	['D27.505.696.277.350', 'D27.505.954.427.210.350', 'D27.720.368', 'G07.203.300.512', 'J02.500.512']
1935	C1CCC2=NC3=CC=CC=C3C(=C2C1)N	Tacrine	C13H14N2	['Nootropic Agents', 'Parasympathomimetics', 'Cholinesterase Inhibitors']	['D27.505.954.427.637', 'D27.505.696.663.050.675', 'D27.505.519.389.275', 'D27.505.519.625.120.300', 'D27.505.696.577.120.300']
1959	CC1CCC2(C(CC(C(O2)C(C)C(=O)C3=CC=CN3)C)C)OC1CC4=NC5=C(O4)C=CC(=C5C(=O)O)NC	Calcimycin	C29H37N3O6	['Calcium Ionophores', 'Anti-Bacterial Agents']	['D27.505.519.562.374.100', 'D27.720.395.100', 'D27.505.954.122.085']
1967	CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C	2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone	C21H26O3	['Lipoxygenase Inhibitors']	['D27.505.519.389.480']
1969	CC(C)(C(=N)N)N=NC(C)(C)C(=N)N	2,2'-azobis(2-amidinopropane)	C8H18N6	['Oxidants', 'Mutagens']	['D27.720.642', 'D27.888.569.540', 'D27.888.569.468']
1971	C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N	abacavir	C14H18N6O	['Anti-HIV Agents', 'Reverse Transcriptase Inhibitors']	['D27.505.954.122.388.077.088', 'D27.505.519.389.675.850', 'D27.505.954.122.388.077.750']
1972	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	Amphotericin B	C47H73NO17	['Antiprotozoal Agents', 'Antifungal Agents', 'Anti-Bacterial Agents', 'Amebicides']	['D27.505.954.122.250.100', 'D27.505.954.122.136', 'D27.505.954.122.085', 'D27.505.954.122.250.100.055']
1978	CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C	Acebutolol	C18H28N2O4	['Adrenergic beta-1 Receptor Antagonists', 'Sympathomimetics', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents']	['D27.505.519.625.050.200.200.100', 'D27.505.696.577.050.200.200.100', 'D27.505.696.663.050.870', 'D27.505.954.411.162', 'D27.505.954.411.097']
1979	CC(=O)OC1CN2CCC1CC2	aceclidine	C9H15NO2	['Parasympathomimetics', 'Miotics']	['D27.505.696.663.050.675', 'D27.505.696.663.050.495']
1981	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O	acemetacin	C21H18ClNO6	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
1982	CC(=O)NP(=O)(OC)SC	acephate	C4H10NO3PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
1983	CC(=O)NC1=CC=C(C=C1)O	Acetaminophen	C8H9NO2	['Antipyretics', 'Analgesics, Non-Narcotic']	['D27.505.696.068', 'D27.505.696.663.850.014.040', 'D27.505.954.427.040.100']
1985	CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O	acetarsol	C8H10AsNO5	['Anti-Infective Agents']	['D27.505.954.122']
1986	CC(=O)NC1=NN=C(S1)S(=O)(=O)N	Acetazolamide	C4H6N4O3S2	['Diuretics', 'Carbonic Anhydrase Inhibitors', 'Anticonvulsants']	['D27.505.696.560.500', 'D27.505.519.389.200', 'D27.505.954.427.080']
1987	CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)N=NN(CCOC(=O)C)CC3=CC=CC=C3	2,4-diamino-5-(3-(3-(2-(acetyloxy)ethyl)-3-benzyltriazen-1-yl)-4-chlorophenyl)-6-ethylpyrimidine	C23H26ClN7O2	['Folic Acid Antagonists']	['D27.505.519.389.350']
1988	CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C	acetochlor	C14H20ClNO2	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
1989	CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2	Acetohexamide	C15H20N2O4S	['Hypoglycemic Agents']	['D27.505.696.422']
1990	CC(=O)NO	acetohydroxamic acid	C2H5NO2	['Enzyme Inhibitors']	['D27.505.519.389']
1993	CC(C[N+](C)(C)C)OC(=O)C	Methacholine Chloride	C8H18NO2+	['Muscarinic Agonists', 'Bronchoconstrictor Agents', 'Parasympathomimetics', 'Miotics']	['D27.505.519.625.120.140.500', 'D27.505.696.577.120.140.500', 'D27.505.696.663.050.100', 'D27.505.954.796.170', 'D27.505.696.663.050.675', 'D27.505.696.663.050.495']
1997	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O	Acetyldigitoxins	C43H66O14	['Enzyme Inhibitors', 'Cardiotonic Agents', 'Anti-Arrhythmia Agents']	['D27.505.519.389', 'D27.505.954.411.222', 'D27.720.799.080', 'D27.505.954.411.097']
2002	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	N-acetyltryptophan	C13H14N2O3	['Protease Inhibitors']	['D27.505.519.389.745']
